CodigoNotadeEmpenho,DatadoEmpenho,NomeUsuarioQueCriou,InstituicaoCodigoUnidadeGestora,NUMERO_PROCESSO,Valor Original,Valor Corrente,Saldo a Liquidar,Quantidade
2026160101NE000001,21/01/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1538423/2026,R$ 790.65,R$ 790.65,R$ 0.00,1.5
2026160101NE000002,21/01/2026,ANTONIO PAULO SOUZA,160101,2026/2062220,"R$ 1,000,000.00","R$ 2,500,000.00","R$ 1,288,264.56",2
2026160101NE000003,21/01/2026,ANTONIO PAULO SOUZA,160101,2026/2062220,"R$ 7,000.00","R$ 15,000.00","R$ 6,988.95",2
2026160101NE000004,21/01/2026,ANTONIO PAULO SOUZA,160101,20262062220,"R$ 7,000,000.00","R$ 12,500,000.00","R$ 4,739,962.75",3
2026160101NE000005,21/01/2026,HELDER LUIS DE OLIVEIRA BRITO,160101,2026/2088894,"R$ 250,000.00","R$ 250,000.00","R$ 226,516.75",1
2026160101NE000006,21/01/2026,HELDER LUIS DE OLIVEIRA BRITO,160101,2026/2088894,"R$ 2,000,000.00","R$ 3,500,000.00","R$ 1,265,308.97",1500001
2026160101NE000007,21/01/2026,HELDER LUIS DE OLIVEIRA BRITO,160101,20262088894,"R$ 700,000.00","R$ 700,000.00","R$ 501,508.08",1
2026160101NE000008,21/01/2026,HELDER LUIS DE OLIVEIRA BRITO,160101,2026/2088894,"R$ 30,000.00","R$ 30,000.00","R$ 22,533.47",1
2026160101NE000009,22/01/2026,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,2026/2061023,"R$ 1,000,000.00",R$ 0.00,R$ 0.00,0
2026160101NE000010,22/01/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1538455/2025,R$ 864.75,R$ 0.00,R$ 0.00,0
2026160101NE000011,22/01/2026,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,2026/2061023,"-R$ 1,000,000.00",R$ 0.00,R$ 0.00,-1
2026160101NE000012,22/01/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1538452/2026,R$ 864.75,R$ 864.75,R$ 0.00,3.5
2026160101NE000013,22/01/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1538451/2026,R$ 864.75,R$ 864.75,R$ 0.00,3.5
2026160101NE000014,22/01/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1538460/2026,R$ 864.75,R$ 864.75,R$ 0.00,3.5
2026160101NE000015,22/01/2026,ANTONIO PAULO SOUZA,160101,2026/2062220,"R$ 4,000,000.00","R$ 7,300,000.00","R$ 3,055,166.86",3
2026160101NE000016,22/01/2026,AUGUSTO CESAR BORGES DE OLIVEIRA,160101,2025/3016292,"R$ 2,120,180.99","R$ 2,120,180.99",R$ 0.00,1
2026160101NE000017,22/01/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1538455/2025,-R$ 864.75,R$ 0.00,R$ 0.00,-3.5
2026160101NE000018,22/01/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1538455/2026,R$ 864.75,R$ 0.00,R$ 0.00,0
2026160101NE000019,22/01/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1538455/2026,-R$ 864.75,R$ 0.00,R$ 0.00,-3.5
2026160101NE000020,22/01/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1538455/2026,R$ 864.75,R$ 864.75,R$ 0.00,3.5
2026160101NE000021,22/01/2026,ALINNE MARIA TORRES DA ROCHA,160101,2026/2059373,"R$ 46,288.20","R$ 46,288.20","R$ 34,716.15",12
2026160101NE000022,22/01/2026,ALINNE MARIA TORRES DA ROCHA,160101,2026/2060067,"R$ 48,000.00","R$ 48,000.00","R$ 12,000.00",4
2026160101NE000023,22/01/2026,ALINNE MARIA TORRES DA ROCHA,160101,2026/2057404,"R$ 37,567.28","R$ 37,567.28","R$ 9,391.82",4
2026160101NE000024,22/01/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1538466/2026,R$ 617.68,R$ 617.68,R$ 0.00,2.5
2026160101NE000025,22/01/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1538467/2026,R$ 617.68,R$ 617.68,R$ 0.00,2.5
2026160101NE000026,22/01/2026,HELDER LUIS DE OLIVEIRA BRITO,160101,2026/2052470,"R$ 1,000.00","R$ 1,000.00","R$ 1,000.00",1
2026160101NE000027,22/01/2026,AUGUSTO CESAR BORGES DE OLIVEIRA,160101,2026/2061023,"R$ 100,000.00","R$ 100,000.00","R$ 68,101.06",1
2026160101NE000028,22/01/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1538468/2026,R$ 617.68,R$ 617.68,R$ 0.00,2.25
2026160101NE000029,22/01/2026,HELDER LUIS DE OLIVEIRA BRITO,160101,2026/2060808,"R$ 12,000.00","R$ 12,000.00","R$ 7,613.19",1
2026160101NE000030,22/01/2026,ANTONIO PAULO SOUZA,160101,2026/2050244,"R$ 6,000.00","R$ 6,000.00","R$ 4,281.00",1
2026160101NE000031,22/01/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1538469/2026,R$ 617.68,R$ 617.68,R$ 0.00,2.5
2026160101NE000032,22/01/2026,HELDER LUIS DE OLIVEIRA BRITO,160101,2026/2052502,"R$ 9,000.00","R$ 9,000.00","R$ 7,244.40",1
2026160101NE000033,22/01/2026,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,20262060789,"R$ 50,000.00","R$ 50,000.00","R$ 32,018.40",1
2026160101NE000034,22/01/2026,ANTONIO PAULO SOUZA,160101,2026/2049692,"R$ 70,000.00","R$ 70,000.00","R$ 70,000.00",1
2026160101NE000035,22/01/2026,HELDER LUIS DE OLIVEIRA BRITO,160101,2026/2060884,"R$ 1,200.00","R$ 1,200.00",R$ 915.54,1
2026160101NE000036,22/01/2026,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,2026/2060959,"R$ 1,500.00","R$ 1,500.00","R$ 1,059.23",1
2026160101NE000037,22/01/2026,HELDER LUIS DE OLIVEIRA BRITO,160101,2026/2060855,"R$ 35,000.00","R$ 35,000.00","R$ 22,926.98",1
2026160101NE000038,22/01/2026,HELDER LUIS DE OLIVEIRA BRITO,160101,2026/2060977,"R$ 100,000.00",R$ 0.00,R$ 0.00,-99999
2026160101NE000039,22/01/2026,ANTONIO PAULO SOUZA,160101,2026/2051502,"R$ 15,000.00","R$ 15,000.00","R$ 14,249.76",1
2026160101NE000040,22/01/2026,HELDER LUIS DE OLIVEIRA BRITO,160101,2026/2050976,"R$ 14,000.00","R$ 14,000.00","R$ 12,178.40",1
2026160101NE000041,22/01/2026,HELDER LUIS DE OLIVEIRA BRITO,160101,2026/2061045,"R$ 15,000.00","R$ 15,000.00","R$ 14,269.51",1
2026160101NE000042,22/01/2026,HELDER LUIS DE OLIVEIRA BRITO,160101,2026/2052442,"R$ 4,000.00","R$ 4,000.00","R$ 3,358.84",1
2026160101NE000043,22/01/2026,HELDER LUIS DE OLIVEIRA BRITO,160101,2026/2051197,"R$ 2,000.00","R$ 2,000.00","R$ 1,871.00",1
2026160101NE000044,22/01/2026,ANTONIO PAULO SOUZA,160101,2026/2061001,"R$ 5,000.00","R$ 5,000.00","R$ 4,196.74",1
2026160101NE000045,22/01/2026,HELDER LUIS DE OLIVEIRA BRITO,160101,2025/2391658,"R$ 2,109,735.93","R$ 2,109,735.93",R$ 0.00,1
2026160101NE000046,22/01/2026,ANTONIO PAULO SOUZA,160101,2026/2052796,"R$ 127,346.76","R$ 127,346.76","R$ 31,836.69",4
2026160101NE000047,22/01/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2026/2052294,"R$ 1,000.00","R$ 1,000.00",R$ 904.16,1
2026160101NE000048,23/01/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1538465/2026,R$ 864.75,R$ 864.75,R$ 0.00,3.5
2026160101NE000049,23/01/2026,ALINNE MARIA TORRES DA ROCHA,160101,2026/2005944,"R$ 78,840.00","R$ 78,840.00","R$ 59,130.00",12
2026160101NE000050,23/01/2026,AUGUSTO CESAR BORGES DE OLIVEIRA,160101,2025/3045462,"R$ 1,461,007.40","R$ 1,461,007.40",R$ 0.00,1
2026160101NE000051,23/01/2026,ALINNE MARIA TORRES DA ROCHA,160101,2026/2064697,"R$ 47,738.40","R$ 47,738.40","R$ 35,803.80",12
2026160101NE000052,23/01/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2026/2074727,R$ 370.61,R$ 370.61,R$ 0.00,1.5
2026160101NE000053,23/01/2026,ALINNE MARIA TORRES DA ROCHA,160101,2026/2069244,"R$ 177,381.84","R$ 177,381.84","R$ 44,345.36",4
2026160101NE000054,23/01/2026,ALINNE MARIA TORRES DA ROCHA,160101,2026/2072862,"R$ 240,000.00","R$ 240,000.00","R$ 60,000.00",4
2026160101NE000055,23/01/2026,ALINNE MARIA TORRES DA ROCHA,160101,2026/2065214,"R$ 78,287.20","R$ 78,287.20","R$ 19,571.80",4
2026160101NE000056,23/01/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2026/2074689,R$ 123.54,R$ 0.00,R$ 0.00,0
2026160101NE000057,23/01/2026,ALINNE MARIA TORRES DA ROCHA,160101,2026/2073120,"R$ 90,210.52","R$ 90,210.52","R$ 22,552.63",4
2026160101NE000058,23/01/2026,ALINNE MARIA TORRES DA ROCHA,160101,20262065533,"R$ 39,600.00","R$ 39,600.00","R$ 29,700.00",12
2026160101NE000059,23/01/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2026/2074689,-R$ 123.54,R$ 0.00,R$ 0.00,-0.5
2026160101NE000060,23/01/2026,AUGUSTO CESAR BORGES DE OLIVEIRA,160101,2026/2084600,"R$ 98,880.00","R$ 98,880.00","R$ 24,720.00",4
2026160101NE000061,23/01/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2026/2074689,R$ 123.54,R$ 0.00,R$ 0.00,0
2026160101NE000062,23/01/2026,AUGUSTO CESAR BORGES DE OLIVEIRA,160101,2026/2067535,"R$ 62,069.64","R$ 62,069.64","R$ 15,517.41",4
2026160101NE000063,23/01/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2026/2074689,-R$ 123.54,R$ 0.00,R$ 0.00,-0.5
2026160101NE000064,23/01/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2026/2074689,R$ 123.54,R$ 123.54,R$ 0.00,0.5
2026160101NE000065,23/01/2026,ANTONIO PAULO SOUZA,160101,2026/2052498,"R$ 95,000.00","R$ 95,000.00","R$ 79,557.56",1
2026160101NE000066,23/01/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2026/2074609,R$ 370.61,R$ 370.61,R$ 0.00,1.5
2026160101NE000067,23/01/2026,ANTONIO PAULO SOUZA,160101,2026/2049554,"R$ 30,597.42","R$ 30,597.42","R$ 16,909.66",1
2026160101NE000068,23/01/2026,ANTONIO PAULO SOUZA,160101,2026/2063140,"R$ 50,000.00","R$ 50,000.00","R$ 43,348.12",1
2026160101NE000069,23/01/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2026/2074305,R$ 123.54,R$ 123.54,R$ 0.00,0.5
2026160101NE000070,23/01/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2026/2074516,R$ 123.54,R$ 123.54,R$ 0.00,0.5
2026160101NE000071,23/01/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2024/1259813,"R$ 1,804,663.36","R$ 1,804,663.36",R$ 0.00,1
2026160101NE000072,26/01/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2026/2084192,"R$ 32,000.00","R$ 32,000.00","R$ 8,000.00",4
2026160101NE000073,26/01/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2026/2086931,R$ 864.75,R$ 0.00,R$ 0.00,0
2026160101NE000074,26/01/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2026/2086931,-R$ 864.75,R$ 0.00,R$ 0.00,-3.5
2026160101NE000075,26/01/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2026/2086931,R$ 864.75,R$ 864.75,R$ 0.00,3.5
2026160101NE000076,26/01/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2026/2088012,R$ 864.75,R$ 864.75,R$ 0.00,3.5
2026160101NE000077,26/01/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2026/2088216,R$ 864.75,R$ 864.75,R$ 0.00,3.5
2026160101NE000078,26/01/2026,HELDER LUIS DE OLIVEIRA BRITO,160101,2025/3283007,"R$ 2,403,196.00","R$ 2,403,196.00",R$ 0.00,1
2026160101NE000079,26/01/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2026/2088505,R$ 864.75,R$ 0.00,R$ 0.00,0
2026160101NE000080,26/01/2026,ALINNE MARIA TORRES DA ROCHA,160101,2026/2052636,"R$ 57,166.54","R$ 57,166.54",R$ 0.00,20
2026160101NE000081,26/01/2026,ALINNE MARIA TORRES DA ROCHA,160101,2026/2066192,"R$ 68,400.00","R$ 68,400.00","R$ 51,300.00",12
2026160101NE000082,26/01/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2026/2088505,-R$ 864.75,R$ 0.00,R$ 0.00,-3.5
2026160101NE000083,26/01/2026,ALINNE MARIA TORRES DA ROCHA,160101,2026/2078959,"R$ 66,102.60","R$ 66,102.60","R$ 16,525.65",4
2026160101NE000084,26/01/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2026/2088505,R$ 864.75,R$ 864.75,R$ 0.00,3.5
2026160101NE000085,26/01/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2026/2086647,R$ 864.75,R$ 864.75,R$ 0.00,3.5
2026160101NE000086,26/01/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1538557/2026,"R$ 1,111.82","R$ 1,111.82",R$ 0.00,4.5
2026160101NE000087,26/01/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1538558/2026,"R$ 1,111.82","R$ 1,111.82",R$ 0.00,4.5
2026160101NE000088,26/01/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1538559/2026,"R$ 1,111.82","R$ 1,111.82",R$ 0.00,4.5
2026160101NE000089,26/01/2026,HELDER LUIS DE OLIVEIRA BRITO,160101,2026/2048756,"R$ 150,000.00","R$ 640,000.00","R$ 255,775.00",3
2026160101NE000090,26/01/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1538530/2026,"R$ 1,111.82","R$ 1,111.82",R$ 0.00,4.5
2026160101NE000091,26/01/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1538561/2026,"R$ 1,111.82","R$ 1,111.82",R$ 0.00,4.5
2026160101NE000092,26/01/2026,HELDER LUIS DE OLIVEIRA BRITO,160101,2026/2105961,"R$ 263,121.00","R$ 263,121.00",R$ 0.00,80
2026160101NE000093,26/01/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2024/1087155,"R$ 1,520,959.81","R$ 1,520,959.81",R$ 0.00,1
2026160101NE000094,26/01/2026,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2025/3645736,"R$ 2,154,623.92",R$ 0.00,R$ 0.00,0
2026160101NE000095,26/01/2026,HELDER LUIS DE OLIVEIRA BRITO,160101,2023/972262,"R$ 657,850.23","R$ 657,850.23",R$ 0.00,1
2026160101NE000096,26/01/2026,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2025/2608408,"R$ 2,154,623.93","R$ 2,154,623.93",R$ 0.00,1
2026160101NE000097,26/01/2026,ANTONIO PAULO SOUZA,160101,2024/122994,"R$ 2,197,293.14","R$ 2,197,293.14",R$ 0.00,1
2026160101NE000098,26/01/2026,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2025/3645736,"-R$ 2,154,623.92",R$ 0.00,R$ 0.00,-1
2026160101NE000099,26/01/2026,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2025/3645736,"R$ 2,154,623.92","R$ 2,154,623.92",R$ 0.00,1
2026160101NE000100,26/01/2026,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2026/2101560,"R$ 58,517,206.75","R$ 58,513,550.09",R$ 0.00,14
2026160101NE000101,26/01/2026,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2026/2101560,"R$ 16,223,385.21","R$ 16,223,385.21",R$ 0.00,15
2026160101NE000102,26/01/2026,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2026/2101560,"R$ 6,118,649.28","R$ 6,118,649.28",R$ 0.00,1
2026160101NE000103,26/01/2026,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2026/2101560,"R$ 1,172,995.54","R$ 1,172,995.54",R$ 0.00,1
2026160101NE000104,26/01/2026,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2026/2101560,"R$ 18,597.43","R$ 18,597.43",R$ 0.00,1
2026160101NE000105,26/01/2026,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2026/2101560,"R$ 5,293.26","R$ 5,293.26",R$ 0.00,1
2026160101NE000106,26/01/2026,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2026/2101560,"R$ 101,685.57","R$ 101,685.57",R$ 0.00,1
2026160101NE000107,26/01/2026,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2026/2101560,"R$ 3,152.12","R$ 3,152.12",R$ 0.00,3
2026160101NE000108,26/01/2026,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2026/2101560,"R$ 43,113,147.70","R$ 43,111,434.97",R$ 0.00,11
2026160101NE000109,26/01/2026,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2026/2101560,"R$ 73,503.92","R$ 73,503.92",R$ 0.00,8
2026160101NE000110,26/01/2026,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2026/2101560,"R$ 88,464.88","R$ 88,464.88",R$ 0.00,5
2026160101NE000111,26/01/2026,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2026/2101560,"R$ 129,385.99","R$ 129,385.99",R$ 0.00,10
2026160101NE000112,26/01/2026,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2026/2101560,"R$ 35,881.27","R$ 35,881.27",R$ 0.00,8
2026160101NE000113,26/01/2026,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2026/2101560,"R$ 201,587.73","R$ 201,587.73",R$ 0.00,6
2026160101NE000114,26/01/2026,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2026/2101560,"R$ 7,143.37","R$ 7,143.37",R$ 0.00,2
2026160101NE000115,26/01/2026,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2026/2101560,"R$ 11,021.83","R$ 11,021.83",R$ 0.00,1
2026160101NE000116,26/01/2026,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2026/2101560,"R$ 1,993.06","R$ 1,993.06",R$ 0.00,1
2026160101NE000117,26/01/2026,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2026/2101560,R$ 100.00,R$ 100.00,R$ 0.00,1
2026160101NE000118,26/01/2026,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2026/2101560,R$ 600.00,R$ 600.00,R$ 0.00,1
2026160101NE000119,26/01/2026,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2026/2101560,"R$ 1,218,665.50","R$ 1,218,665.50",R$ 0.00,4
2026160101NE000120,26/01/2026,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2026/2101560,"R$ 86,576.59","R$ 86,576.59",R$ 0.00,1
2026160101NE000121,26/01/2026,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2026/2101560,R$ 792.18,R$ 792.18,R$ 0.00,1
2026160101NE000122,26/01/2026,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2026/2101560,"R$ 35,421.28","R$ 35,421.28",R$ 0.00,1
2026160101NE000123,26/01/2026,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2026/2101560,"R$ 149,102.17","R$ 149,102.17",R$ 0.00,1
2026160101NE000124,26/01/2026,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2026/2101560,"R$ 3,168.72","R$ 3,168.72",R$ 0.00,1
2026160101NE000125,26/01/2026,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2026/2101560,"R$ 96,681.41","R$ 96,681.41",R$ 0.00,1
2026160101NE000126,27/01/2026,ALINNE MARIA TORRES DA ROCHA,160101,2026/2078683,"R$ 28,707.92","R$ 28,707.92","R$ 7,176.98",4
2026160101NE000127,27/01/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1538532/2026,R$ 370.61,R$ 0.00,R$ 0.00,0
2026160101NE000128,27/01/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1538533/2026,R$ 370.61,R$ 0.00,R$ 0.00,0
2026160101NE000129,27/01/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1538534/2026,R$ 370.61,R$ 0.00,R$ 0.00,0
2026160101NE000130,27/01/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1538538/2025,R$ 370.61,R$ 0.00,R$ 0.00,0
2026160101NE000131,27/01/2026,AUGUSTO CESAR BORGES DE OLIVEIRA,160101,2026/2095985,"R$ 49,069.56","R$ 49,069.56","R$ 12,267.39",4
2026160101NE000132,27/01/2026,ALINNE MARIA TORRES DA ROCHA,160101,2026/2074250,"R$ 45,345.04","R$ 45,345.04","R$ 11,893.78",6
2026160101NE000133,27/01/2026,ALINNE MARIA TORRES DA ROCHA,160101,2026/2085093,"R$ 3,448.37","R$ 3,448.37","R$ 1,471.58",12
2026160101NE000134,27/01/2026,ALINNE MARIA TORRES DA ROCHA,160101,2026/2095898,"R$ 41,728.14","R$ 41,728.14","R$ 14,604.93",2
2026160101NE000135,27/01/2026,ALINNE MARIA TORRES DA ROCHA,160101,2026/2077422,"R$ 10,666.66","R$ 10,666.66",R$ 0.00,3
2026160101NE000136,27/01/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2026/2098232,R$ 864.75,R$ 864.75,R$ 0.00,3.5
2026160101NE000137,27/01/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2026/2099205,R$ 864.75,R$ 864.75,R$ 0.00,3.5
2026160101NE000138,27/01/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2026/2098828,R$ 864.75,R$ 864.75,R$ 0.00,3.5
2026160101NE000139,27/01/2026,HELDER LUIS DE OLIVEIRA BRITO,160101,2026/2094495,"R$ 66,000.00","R$ 66,000.00","R$ 16,500.00",4
2026160101NE000140,27/01/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1538538/2025,-R$ 370.61,R$ 0.00,R$ 0.00,-1.5
2026160101NE000141,27/01/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1538534/2026,-R$ 370.61,R$ 0.00,R$ 0.00,-1.5
2026160101NE000142,27/01/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1538533/2026,-R$ 370.61,R$ 0.00,R$ 0.00,-1.5
2026160101NE000143,27/01/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1538532/2026,-R$ 370.61,R$ 0.00,R$ 0.00,-1.5
2026160101NE000144,28/01/2026,ALINNE MARIA TORRES DA ROCHA,160101,2026/2077705,"R$ 68,585.96","R$ 68,585.96","R$ 17,146.49",4
2026160101NE000145,28/01/2026,AUGUSTO CESAR BORGES DE OLIVEIRA,160101,2026/2095761,"R$ 29,403.05","R$ 29,403.05","R$ 16,920.62",9
2026160101NE000146,28/01/2026,HELDER LUIS DE OLIVEIRA BRITO,160101,2026/2087843,"R$ 38,388.56","R$ 38,388.56","R$ 9,597.14",4
2026160101NE000147,28/01/2026,ANTONIO PAULO SOUZA,160101,2026/2091860,"R$ 30,366.04","R$ 30,366.04","R$ 7,591.51",4
2026160101NE000148,28/01/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/3792233,"R$ 216,000.00","R$ 216,000.00",R$ 0.00,1
2026160101NE000149,28/01/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/3792233,"R$ 324,000.00","R$ 324,000.00",R$ 0.00,1
2026160101NE000150,28/01/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2026/2094276,R$ 370.61,R$ 370.61,R$ 0.00,1.5
2026160101NE000151,28/01/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2026/2094307,R$ 123.54,R$ 123.54,R$ 0.00,0.5
2026160101NE000152,28/01/2026,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,2026/2074526,"R$ 126,525.20","R$ 126,525.20","R$ 31,631.30",4
2026160101NE000153,28/01/2026,ALINNE MARIA TORRES DA ROCHA,160101,2026/2079276,"R$ 203,666.64","R$ 203,666.64","R$ 8,666.64",7
2026160101NE000154,28/01/2026,HELDER LUIS DE OLIVEIRA BRITO,160101,2026/2095135,"R$ 31,990.64","R$ 31,990.64","R$ 7,997.66",4
2026160101NE000155,28/01/2026,ANTONIO PAULO SOUZA,160101,2026/2079509,"R$ 56,400.00","R$ 56,400.00","R$ 42,300.00",12
2026160101NE000156,28/01/2026,ANTONIO PAULO SOUZA,160101,2026/2088168,"R$ 114,800.00","R$ 114,800.00",R$ 0.00,4
2026160101NE000157,28/01/2026,HELDER LUIS DE OLIVEIRA BRITO,160101,2026/2074574,"R$ 63,240.64","R$ 63,240.64","R$ 15,810.16",4
2026160101NE000158,28/01/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2026/2088590,"R$ 162,800.00","R$ 40,700.00",R$ 0.00,1
2026160101NE000159,28/01/2026,ANTONIO PAULO SOUZA,160101,2026/2081201,"R$ 137,006.08","R$ 137,006.08","R$ 34,251.52",4
2026160101NE000160,28/01/2026,HELDER LUIS DE OLIVEIRA BRITO,160101,2026/2065380,"R$ 54,499.82","R$ 54,499.82","R$ 39,499.82",37
2026160101NE000161,28/01/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2026/2103912,"R$ 67,272.84","R$ 67,272.84","R$ 50,454.63",12
2026160101NE000162,28/01/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2026/2110353,"R$ 4,839.02",R$ 0.00,R$ 0.00,0
2026160101NE000163,29/01/2026,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,2026/2101070,"R$ 53,212.72","R$ 53,212.72","R$ 13,303.18",4
2026160101NE000164,29/01/2026,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,2026/2091328,"R$ 41,095.92","R$ 41,095.92","R$ 10,273.98",4
2026160101NE000165,29/01/2026,HELDER LUIS DE OLIVEIRA BRITO,160101,2026/2091775,"R$ 117,726.28","R$ 117,726.28","R$ 29,431.57",4
2026160101NE000166,29/01/2026,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,2026/2091328,"R$ 41,095.96","R$ 41,095.96","R$ 10,273.99",4
2026160101NE000167,29/01/2026,HELDER LUIS DE OLIVEIRA BRITO,160101,2026/2104840,"R$ 94,422.84","R$ 94,422.84","R$ 23,605.71",4
2026160101NE000168,29/01/2026,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,2026/2090673,"R$ 27,199.32","R$ 27,199.32","R$ 20,399.49",12
2026160101NE000169,29/01/2026,AUGUSTO CESAR BORGES DE OLIVEIRA,160101,2026/2049737,"R$ 308,129.68","R$ 308,129.68","R$ 14,794.88",1
2026160101NE000170,29/01/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1538652/2026,R$ 370.61,R$ 370.61,R$ 0.00,1.5
2026160101NE000171,29/01/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1538654/2026,R$ 370.61,R$ 370.61,R$ 0.00,1.5
