OrdemBancaria,DatadoPagamento,DocumentodeLiquidacao,CodigoUnidadeGestora,NomeUsuarioQueCriou,Finalidade,Valor
2023160101OB00687,24/02/2023,2023160101DL000790,160101,FABRICIO FARIAS MACHADO,PAGAMENTO RET. PENSÃO ALIMENTICIA SOBRE A FOLHA (01 - NORMAL) FEVEREIRO/2023 (TESOURO),"R$ 196,460.48"
2023160101OB00688,24/02/2023,2023160101DL000790,160101,FABRICIO FARIAS MACHADO,PAGAMENTO RET. OUTRAS CONSIGNAÇÕES SOBRE A FOLHA (01 - NORMAL) FEVEREIRO/2023 (TESOURO),"R$ 7,729,764.86"
2023160101OB00689,24/02/2023,2023160101DL000795,160101,MARCILENA TELES DE MORAES,Pgt IR NF 3615 - ct 202/18,"R$ 13,353.68"
2023160101OB00690,24/02/2023,2023160101DL000797,160101,FRANCISCO CARLOS COSTA DA SILVA,PAG.COMPLEMENTO DA BO 00253,R$ 0.01
2023160101OB00691,24/02/2023,2023160101DL000795,160101,MARCILENA TELES DE MORAES,Pgt ISS NF 3615 - ct 202/18,"R$ 66,768.40"
2023160101OB00692,24/02/2023,2023160101DL000790,160101,FABRICIO FARIAS MACHADO,PAGAMENTO RET. IASEP SOBRE A FOLHA (01 - NORMAL) FEVEREIRO/2023 (TESOURO),"R$ 3,353,242.75"
2023160101OB00693,24/02/2023,2023160101DL000790,160101,FABRICIO FARIAS MACHADO,PAGAMENTO RET. PREVIDENCIA ANANINDEUA SOBRE A FOLHA (01 - NORMAL) FEVEREIRO/2023 (TESOURO),"R$ 1,066.13"
2023160101OB00694,24/02/2023,2023160101DL000793,160101,FABRICIO FARIAS MACHADO,PAGAMENTO RET. IASEP EXTRA SOBRE A FOLHA (01 - NORMAL) FEVEREIRO/2023 (TESOURO),R$ 292.24
2023160101OB00695,24/02/2023,2023160101DL000793,160101,FABRICIO FARIAS MACHADO,PAGAMENTO RET. PREV. AMAZONAS SOBRE A FOLHA (01 - NORMAL) FEVEREIRO/2023 (TESOURO),R$ 678.19
2023160101OB00696,24/02/2023,2023160101DL000797,160101,FRANCISCO CARLOS COSTA DA SILVA,PAG.IR DEZEMBRO/22,"R$ 3,452.33"
2023160101OB00697,24/02/2023,2023160101DL000799,160101,MARCILENA TELES DE MORAES,Pgt ISS NF 3616 - Cto. 202/18.,"R$ 43,476.35"
2023160101OB00698,24/02/2023,2023160101DL000799,160101,MARCILENA TELES DE MORAES,Pgt IR NF 3616 - Cto. 202/18.,"R$ 8,695.27"
2023160101OB00699,24/02/2023,2023160101DL000804,160101,FRANCISCO CARLOS COSTA DA SILVA,PAG.COMPLEMENTO DA OB 00254,R$ 0.01
2023160101OB00700,24/02/2023,2023160101DL000779,160101,FABRICIO FARIAS MACHADO,PAGAMENTO REFERENTE A FOLHA (01 - NORMAL) FEVEREIRO/2023 (TESOURO),"R$ 6,409,460.91"
 , ,2023160101DL000790,160101,FABRICIO FARIAS MACHADO,PAGAMENTO REFERENTE A FOLHA (01 - NORMAL) FEVEREIRO/2023 (TESOURO),"R$ 19,827,709.42"
 , ,2023160101DL000793,160101,FABRICIO FARIAS MACHADO,PAGAMENTO REFERENTE A FOLHA (01 - NORMAL) FEVEREIRO/2023 (TESOURO),R$ 29.57
2023160101OB00701,24/02/2023,2023160101DL000804,160101,FRANCISCO CARLOS COSTA DA SILVA,PAG. IR DEZEMBRO/22,R$ 895.97
2023160101OB00702,24/02/2023,2023160101DL000790,160101,FABRICIO FARIAS MACHADO,PAGAMENTO RET. DECISOES JUDICIAIS SOBRE A FOLHA (01 - NORMAL) FEVEREIRO/2023 (TESOURO),"R$ 24,195.83"
2023160101OB00703,24/02/2023,2023160101DL000805,160101,ROSEMARY SANTOS DOS REIS,PAGTO DE PESSOAL DO MES DE FEVEREIRO/2023,"R$ 6,956.75"
2023160101OB00704,27/02/2023,2023160101DL000806,160101,PAULO JORGE BRITO BORGES,"PGT.ISS,NF.6979/23;DEZ/22;RAP N PROC. CONT.062/21","R$ 13,747.91"
2023160101OB00705,27/02/2023,2023160101DL000806,160101,PAULO JORGE BRITO BORGES,"PGT.IR,NF.6979/23;DEZ/22;RAP N PROC. CONT.062/21","R$ 2,749.58"
2023160101OB00709,27/02/2023,2023160101DL000827,160101,FABIANO MOURA DE VASCONCELOS,PGTO REF DEVOLUÇÃO DE RETENÇAO DE ISS APROPRIADA ATRAVÉS DA 2022NL41886,"R$ 10,731.39"
2023160101OB00710,27/02/2023,2023160101DL000830,160101,FABIANO MOURA DE VASCONCELOS,PGTO REF DEVOLUÇÃO DE RETENÇAO DE INSS APROPRIADA ATRAVÉS DA 2022NL41886,"R$ 4,905.98"
2023160101OB00711,27/02/2023,2023160101DL000431,160101,FABIANO MOURA DE VASCONCELOS,"PGTO REF. AQUISIÇÃO DE MERENDA ESCOLAR, NF:5239/2022, CTO.008/22, PNAE-EJA, PLANO INTERNO: 1010008477C, AÇÃO: 232.131, FUNCIONAL PROGRAMA:16101.12.306.1509, PROJETO ATIVIDADE:8.477, PAE:22/354845.","R$ 2,042.68"
2023160101OB00712,27/02/2023,2023160101DL000429,160101,FABIANO MOURA DE VASCONCELOS,"PGTO REF. AQUISIÇÃO DE MERENDA ESCOLAR, NF:5243/2022, CTO.008/22, PNAE-MÉDIO INTEGRAL, PLANO INTERNO: 1010008477C, AÇÃO: 232.131, FUNCIONAL PROGRAMA:16101.12.306.1509, PROJETO ATIVIDADE:8.477, PAE:22/354845.","R$ 1,247.85"
2023160101OB00717,27/02/2023,2023160101DL000913,160101,ELIANE CRISTINA DA CUNHA LEAL,"REFERENTE AO CONSUMO DE JANEIRO/2023, REGISTRADO PELA 2023NE000295",R$ 430.87
2023160101OB00718,27/02/2023,2023160101DL000822,160101,FRANCISCO CARLOS COSTA DA SILVA,PAG.IR DEZEMBRO/22,R$ 87.25
2023160101OB00719,27/02/2023,2023160101DL000825,160101,FRANCISCO CARLOS COSTA DA SILVA,PAG.IR DEZEMBRO/22,"R$ 1,866.12"
2023160101OB00720,27/02/2023,2023160101DL000921,160101,GENNYSON CLAUDIO PINTO BARBOSA,PGTO.RET.IR.NF.4650.,R$ 539.26
2023160101OB00721,27/02/2023,2023160101DL000832,160101,FRANCISCO CARLOS COSTA DA SILVA,PAG.IR DEZEMBRO/22,"R$ 1,866.12"
2023160101OB00722,27/02/2023,2023160101DL000833,160101,FRANCISCO CARLOS COSTA DA SILVA,PAG.IR DEZEMBRO/22,R$ 181.72
2023160101OB00723,27/02/2023,2023160101DL000836,160101,FRANCISCO CARLOS COSTA DA SILVA,PAG.IR DEZEMBRO/22,"R$ 5,381.39"
2023160101OB00724,27/02/2023,2023160101DL000837,160101,FRANCISCO CARLOS COSTA DA SILVA,PAG.IR DEZEMBRO/22,"R$ 1,014.27"
2023160101OB00725,27/02/2023,2023160101DL000924,160101,GENNYSON CLAUDIO PINTO BARBOSA,PGTO.RET.ISS.NF.4650.,"R$ 2,696.30"
2023160101OB00726,27/02/2023,2023160101DL000920,160101,FABIO KLEYTON DA SILVA MIRANDA,PGTO DE RETENÇÃO DE ISS REF NF 36,"R$ 6,623.37"
2023160101OB00727,27/02/2023,2023160101DL000920,160101,FABIO KLEYTON DA SILVA MIRANDA,#null,"-R$ 6,623.37"
2023160101OB00728,27/02/2023,2023160101DL000927,160101,PAULO JORGE BRITO BORGES,"PGT. IR,NF.15231 A 15247/23;FUND/DEZ/22;RAP N PROC. CONT.351/17","R$ 4,629.57"
2023160101OB00729,27/02/2023,2023160101DL000807,160101,LUIZ GERALDO FERREIRA CARDOSO,IR,"R$ 3,155.43"
2023160101OB00730,27/02/2023,2023160101DL000840,160101,FRANCISCO CARLOS COSTA DA SILVA,PAG.IR DEZEMBRO/22,R$ 170.20
2023160101OB00731,27/02/2023,2023160101DL000693,160101,MARCILENA TELES DE MORAES,IR,"R$ 25,716.94"
2023160101OB00732,27/02/2023,2023160101DL000841,160101,FRANCISCO CARLOS COSTA DA SILVA,PAG.IR DEZEMBRO/22,R$ 432.15
2023160101OB00733,27/02/2023,2023160101DL000845,160101,FRANCISCO CARLOS COSTA DA SILVA,PAG.IR DEZEMBRO/22,R$ 255.36
2023160101OB00734,27/02/2023,2023160101DL000873,160101,FRANCISCO CARLOS COSTA DA SILVA,PAG.IR DEZEMBRO/22,R$ 18.45
2023160101OB00735,27/02/2023,2023160101DL000892,160101,FRANCISCO CARLOS COSTA DA SILVA,PAG.IR DEZEMBRO/22,"R$ 1,240.55"
2023160101OB00736,27/02/2023,2023160101DL000821,160101,LUIZ GERALDO FERREIRA CARDOSO,IR.,"R$ 1,209.49"
2023160101OB00737,27/02/2023,2023160101DL000896,160101,FRANCISCO CARLOS COSTA DA SILVA,PAG.IR DEZEMBRO/22,R$ 893.65
2023160101OB00738,27/02/2023,2023160101DL000902,160101,FRANCISCO CARLOS COSTA DA SILVA,PAG.IR DEZEMBRO/22,"R$ 2,523.50"
2023160101OB00739,27/02/2023,2023160101DL000808,160101,LUIZ GERALDO FERREIRA CARDOSO,IR,"R$ 1,102.63"
2023160101OB00740,27/02/2023,2023160101DL000809,160101,LUIZ GERALDO FERREIRA CARDOSO,IR,"R$ 3,169.73"
2023160101OB00741,27/02/2023,2023160101DL000914,160101,FRANCISCO CARLOS COSTA DA SILVA,PAG.IR DEZEMBRO/22,"R$ 1,608.78"
2023160101OB00742,27/02/2023,2023160101DL000691,160101,MARCILENA TELES DE MORAES,IR,"R$ 11,156.16"
2023160101OB00743,27/02/2023,2023160101DL000824,160101,LUIZ GERALDO FERREIRA CARDOSO,IR,"R$ 2,146.65"
2023160101OB00744,27/02/2023,2023160101DL000826,160101,LUIZ GERALDO FERREIRA CARDOSO,IR,"R$ 6,310.89"
2023160101OB00745,27/02/2023,2023160101DL000831,160101,FRANCISCO CARLOS COSTA DA SILVA,PAG.IR DEZEMBRO/22,"R$ 3,424.00"
2023160101OB00746,27/02/2023,2023160101DL000834,160101,FRANCISCO CARLOS COSTA DA SILVA,PAG.IR DEZEMBRO/22,"R$ 2,331.12"
2023160101OB00747,27/02/2023,2023160101DL000835,160101,LUIZ GERALDO FERREIRA CARDOSO,IR,"R$ 3,301.92"
2023160101OB00748,27/02/2023,2023160101DL000838,160101,LUIZ GERALDO FERREIRA CARDOSO,IR,"R$ 3,530.64"
2023160101OB00749,27/02/2023,2023160101DL000846,160101,LUIZ GERALDO FERREIRA CARDOSO,IR,R$ 66.45
2023160101OB00750,27/02/2023,2023160101DL000931,160101,GENNYSON CLAUDIO PINTO BARBOSA,PAGTO..REF.A DEVOLUÇÃO DE RETENÇÃO DE INSS.2022NL38460/2022NL38350.,"R$ 311,137.36"
2023160101OB00751,27/02/2023,2023160101DL000933,160101,JOAQUIM FEIO BOULHOSA,Pag. conv. 038/22 ref. o repasse da 2º parcela da obra da reforma da EE Caminho do Futuro no Municipio de Piçarra.,"R$ 524,329.13"
2023160101OB00752,28/02/2023,2023160101DL001062,160101,ELIANE CRISTINA DA CUNHA LEAL,"REFERENTE A JANEIRO/2023 REGISTRADO PELA 2023 NE.000334, DL.001062 ENSINO FUNDAMENTAL","R$ 1,847,658.58"
2023160101OB00753,28/02/2023,2023160101DL001063,160101,ELIANE CRISTINA DA CUNHA LEAL,"REFERENTE A JANEIRO/2023 REGISTRADO PELA 2023 NE.000335, DL.001063 ENSINO MÉDIO","R$ 988,131.92"
2023160101OB00754,28/02/2023,2023160101DL001064,160101,ELIANE CRISTINA DA CUNHA LEAL,"REFERENTE A JANEIRO/2023 REGISTRADO PELA 2023 NE.000327, DL.001064 UNIDADE ADMINISTRATIVA","R$ 321,180.94"
2023160101OB00755,28/02/2023,2023160101DL001065,160101,ELIANE CRISTINA DA CUNHA LEAL,"REFERENTE A JANEIRO/2023 REGISTRADO PELA 2023 NE.000328, DL.001065 CONSELHO ESTADUAL","R$ 3,293.05"
2023160101OB00756,28/02/2023,2023160101DL000839,160101,FABIO KLEYTON DA SILVA MIRANDA,PGTO DE RETENÇÃO DE ISS REF NF 217 PARA O MUNICIPIO DE BRAGANÇA.,"R$ 8,377.15"
2023160101OB00758,28/02/2023,2023160101DL000810,160101,FABIO KLEYTON DA SILVA MIRANDA,PGTO DE RETENÇÃO DE ISS REF NF 1907 P/ O MUNICIPIO DE PARAGOMINAS.,"R$ 10,390.93"
2023160101OB00759,28/02/2023,2023160101DL000897,160101,PAULO JORGE BRITO BORGES,PGT.IR;CONT.351/17;MED/DEZ/22,"R$ 12,400.41"
2023160101OB00760,28/02/2023,2023160101DL000823,160101,FABIO KLEYTON DA SILVA MIRANDA,PGTO DE RETENÇÃO DE IR REF. NF 1907,"R$ 1,122.22"
2023160101OB00763,28/02/2023,2023160101DL000893,160101,LUIZ GERALDO FERREIRA CARDOSO,PAGAMENTO I.DE RENDA.,"R$ 3,255.64"
2023160101OB00764,28/02/2023,2023160101DL000895,160101,LUIZ GERALDO FERREIRA CARDOSO,PAGAMENTO I. DE RENDA,"R$ 3,465.32"
2023160101OB00766,28/02/2023,2023160101DL000912,160101,LUIZ GERALDO FERREIRA CARDOSO,PAGAMENTO I. DE RENDA.,R$ 451.83
2023160101OB00767,28/02/2023,2023160101DL000916,160101,LUIZ GERALDO FERREIRA CARDOSO,PAGAMENTO I. DE RENDA.,R$ 919.43
2023160101OB00769,28/02/2023,2023160101DL000918,160101,LUIZ GERALDO FERREIRA CARDOSO,PAGAMENTO I. RENDA.,"R$ 3,428.45"
2023160101OB00770,28/02/2023,2023160101DL001125,160101,ELIANE CRISTINA DA CUNHA LEAL,"REFERENTE A JANEIRO/2023, REGISTRADO PELA 2023 NE.000290 E DL.001125",R$ 105.64
2023160101OB00772,28/02/2023,2023160101DL000922,160101,LUIZ GERALDO FERREIRA CARDOSO,PAGAMENTO I. RENDA.,"R$ 1,110.64"
2023160101OB00774,28/02/2023,2023160101DL000925,160101,LUIZ GERALDO FERREIRA CARDOSO,PAGAMENTO I. DE RENDA.,"R$ 2,415.61"
2023160101OB00775,28/02/2023,2023160101DL001160,160101,ELIANE CRISTINA DA CUNHA LEAL,REFERENTE A JANEIRO/2023 REGISTRADA PELA 2023 NE.000293 E DL.001160,R$ 121.79
2023160101OB00776,28/02/2023,2023160101DL001188,160101,LUIZ GERALDO FERREIRA CARDOSO,PAGAMENTO I.DE RENDA,"R$ 4,834.29"
2023160101OB00777,28/02/2023,2023160101DL001187,160101,LUIZ GERALDO FERREIRA CARDOSO,PAGAMENTO I. DE RENDA,"R$ 1,688.14"
2023160101OB00778,28/02/2023,2023160101DL000768,160101,FABIO KLEYTON DA SILVA MIRANDA,PGTO DE RETENÇÃO DE ISS REF NF 605 PARA O MUNICIPIO DE SANTA IZABEL.,"R$ 13,478.92"
2023160101OB00779,28/02/2023,2023160101DL001266,160101,FRANCISCO CARLOS COSTA DA SILVA,PAG.IR DEZEMBRO/22,R$ 905.67
2023160101OB00780,28/02/2023,2023160101DL001305,160101,LUIZ GERALDO FERREIRA CARDOSO,PAGAMENTO I. DE RENDA,R$ 151.47
2023160101OB00781,28/02/2023,2023160101DL001214,160101,FRANCISCO CARLOS COSTA DA SILVA,PAG.IR DEZEMBRO/22,"R$ 1,141.17"
2023160101OB00782,28/02/2023,2023160101DL001323,160101,LUIZ GERALDO FERREIRA CARDOSO,PAGAMENTO I. DE RENDA,R$ 497.62
2023160101OB00783,28/02/2023,2023160101DL001324,160101,PAULO JORGE BRITO BORGES,"PGT.IR,CONT.124/18;DEZ/22/MEDIO","R$ 6,056.96"
2023160101OB00784,28/02/2023,2023160101DL001295,160101,LUIZ GERALDO FERREIRA CARDOSO,PAGAMENTO I. DE RENDA,"R$ 1,091.04"
2023160101OB00785,28/02/2023,2023160101DL001326,160101,PAULO JORGE BRITO BORGES,"PGT.IR,CONT.124/18;DEZ/22/FUND","R$ 3,639.60"
2023160101OB00786,28/02/2023,2023160101DL001331,160101,PEDRO GOMES DA SILVA JUNIOR,PGTO.NF 001046370 REF.MATERIAL DE EXPEDIENTE CTO 150/2022,"R$ 50,975.00"
2023160101OB00787,28/02/2023,2023160101DL001330,160101,PEDRO GOMES DA SILVA JUNIOR,PGTO.NF 001047967 REF.MATERIAL DE EXPEDIENTE CTO 150/2022,"R$ 50,975.00"
2023160101OB00788,1/3/23,2023160101DL001332,160101,FRANCISCO CARLOS COSTA DA SILVA,PAG.DEZEMBRO/22 CTO.0124/22 VAL.25/05/23,"R$ 5,871.86"
2023160101OB00789,1/3/23,2023160101DL001332,160101,FRANCISCO CARLOS COSTA DA SILVA,PAG.IR DEZEMBRO/22,"R$ 1,028.14"
2023160101OB00791,1/3/23,2023160101DL001339,160101,MARCILENA TELES DE MORAES,Pgt. ref. ao complemento da OB00218.,R$ 0.06
2023160101OB00792,1/3/23,2023160101DL001339,160101,MARCILENA TELES DE MORAES,Pgt. retenção ISS,"R$ 27,010.31"
2023160101OB00793,1/3/23,2023160101DL001339,160101,MARCILENA TELES DE MORAES,Pgt. retenção de IR,"R$ 5,402.06"
2023160101OB00795,1/3/23,2023160101DL001341,160101,FABIO KLEYTON DA SILVA MIRANDA,PGTO DE RETENÇAO DE ISS REF NF 35 PARA O MUNICIPIO DE MARACANÃ.,"R$ 21,172.88"
2023160101OB00798,1/3/23,2023160101DL000928,160101,FABIO KLEYTON DA SILVA MIRANDA,PGTO DE RETENÇÃO DE ISS REF NF 598 PARA O MUNICIPIO DE SANTO ANTONIO DO TAUA.,"R$ 13,573.63"
2023160101OB00799,1/3/23,2023160101DL001345,160101,MARCILENA TELES DE MORAES,PGT. IR.,"R$ 9,951.41"
2023160101OB00800,1/3/23,2023160101DL000698,160101,MARCILENA TELES DE MORAES,PGT DE IR,R$ 0.03
2023160101OB00801,2/3/23,2023160101DL001366,160101,ELIANE CRISTINA DA CUNHA LEAL,"REFERENTE A JANEIRO/2023, REGISTRADO PELA 2023 NE.000288 DL.001366","R$ 1,259.45"
2023160101OB00802,2/3/23,2023160101DL001365,160101,ELIANE CRISTINA DA CUNHA LEAL,"REFERENTE A JANEIRO/2023, REGISTRADO PELA 2023 NE.000292 DL001365","R$ 4,087.11"
2023160101OB00803,2/3/23,2023160101DL001364,160101,ELIANE CRISTINA DA CUNHA LEAL,"REFERENTE A JANEIRO/2023, REGISTRADO PELA 2023 NE.000296 DL001364","R$ 4,834.71"
2023160101OB00804,2/3/23,2023160101DL001363,160101,ELIANE CRISTINA DA CUNHA LEAL,"REFERENTE A JANEIRO/2023, REGISTRADO PELA 2023 NE.000294 DL001363",R$ 63.58
2023160101OB00805,2/3/23,2023160101DL001368,160101,LUIZ GERALDO FERREIRA CARDOSO,PAGAMENTO DEZ/22,"R$ 5,096.11"
2023160101OB00806,2/3/23,2023160101DL001368,160101,LUIZ GERALDO FERREIRA CARDOSO,PAGAMENTO IR.,R$ 733.89
2023160101OB00807,2/3/23,2023160101DL001369,160101,LUIZ GERALDO FERREIRA CARDOSO,PAGAMENTO DEZ/22,"R$ 22,876.95"
2023160101OB00808,2/3/23,2023160101DL001367,160101,MARCILENA TELES DE MORAES,Pgt. ref. retenção de ISS.,"R$ 49,757.23"
2023160101OB00809,2/3/23,2023160101DL001369,160101,LUIZ GERALDO FERREIRA CARDOSO,IR.,"R$ 7,478.34"
2023160101OB00810,2/3/23,2023160101DL001373,160101,LUIZ GERALDO FERREIRA CARDOSO,PAGAMENTO DEZ/22,"R$ 23,017.24"
2023160101OB00811,2/3/23,2023160101DL001379,160101,MARCILENA TELES DE MORAES,Pgt. ref. retenção de ISS.,"R$ 3,698.09"
2023160101OB00812,2/3/23,2023160101DL001379,160101,MARCILENA TELES DE MORAES,Pgt. ref. retenção de IR.,R$ 739.62
2023160101OB00813,2/3/23,2023160101DL001380,160101,PAULO JORGE BRITO BORGES,pgt.ret.ir;fund/dez/22;rap n proc.cont.1182/18;,R$ 670.74
2023160101OB00814,2/3/23,2023160101DL001385,160101,PEDRO GOMES DA SILVA JUNIOR,PAGTO.DIARIAS PRD 92578- PERIODO 03/03 A 07/03/2023-BELEM/BRASILIA/SAO PAULO/BELEM,"R$ 2,516.29"
2023160101OB00815,2/3/23,2023160101DL001384,160101,ALEXSEYN JOHNSON DE ARAUJO RODRIGUES,PAG. REF. AO SALÁRIO DE JAN/2023,"R$ 4,275.23"
2023160101OB00817,3/3/23,2023160101DL001389,160101,PAULO JORGE BRITO BORGES,PGT.IR;MEDIO/DEZ/22;RAP N PROC.CONT.182/18,"R$ 4,810.41"
2023160101OB00818,3/3/23,2023160101DL001383,160101,GENNYSON CLAUDIO PINTO BARBOSA,PGTO.RET.IR.NF'S:4651/4652.,"R$ 1,477.32"
2023160101OB00822,3/3/23,2023160101DL001394,160101,PAULO JORGE BRITO BORGES,PGT.IR;MEDIO/DEZ/22;RAP N PROC.CONT.201/18; NF.7139/23,"R$ 8,628.41"
2023160101OB00823,3/3/23,2023160101DL001395,160101,ELIANE CRISTINA DA CUNHA LEAL,"REFERENTE A FÉRIAS DO PERÍOD DE 2017-2018-2019, REGISTRADO PELA 2022NE12645 - 2022NL.40948, REGULARIZADO PELA 2023 NA.000061","R$ 12,498.67"
2023160101OB00824,3/3/23,2023160101DL000929,160101,FABIO KLEYTON DA SILVA MIRANDA,PGTO DE RETENÇÃO DE ISS REF. NF 1913 PARA O MUNICIPIO DE BAGRE.,"R$ 4,178.79"
2023160101OB00825,3/3/23,2023160101DL001386,160101,ALEXSEYN JOHNSON DE ARAUJO RODRIGUES,"PAG. REF. A PENSÃO ALIMENTÍCIA DOS MESES DE NOV/2022, 2ª PARCELA DO 13º SALÁRIO/2022 E DEZ/2022.","R$ 5,671.07"
2023160101OB00826,3/3/23,2023160101DL001142,160101,FABIO KLEYTON DA SILVA MIRANDA,PGTO DE RETENÇÃO DE IR REF NF 1913.,R$ 451.31
2023160101OB00827,3/3/23,2023160101DL001416,160101,EULLER ADRIANO QUEIROZ LIMA,"PGT IR da empresa LG, contrato 353/17, Dezembro de 2022, nf 10560, 10559 e 10568",R$ 588.33
2023160101OB00829,3/3/23,2023160101DL001418,160101,MARCILENA TELES DE MORAES,Pgt. ISS - OB Ordem Bancaria.,R$ 656.48
2023160101OB00830,3/3/23,2023160101DL001418,160101,MARCILENA TELES DE MORAES,Pgt. IR.,"R$ 6,408.34"
2023160101OB00831,3/3/23,2023160101DL001420,160101,LUIZ GERALDO FERREIRA CARDOSO,PAGAMENTO DEZ/22.CONT.N.03/09.VAL.19/06/23.17ª URE DE CAP.POÇO,"R$ 1,922.99"
2023160101OB00832,3/3/23,2023160101DL001422,160101,LUIZ GERALDO FERREIRA CARDOSO,IR.,R$ 1.54
2023160101OB00833,3/3/23,2023160101DL001428,160101,FABIO KLEYTON DA SILVA MIRANDA,PGTO DE RETENÇÃO DE ISS REF NF 599 PARA O MUNICIPIO DE SANTA IZABEL,"R$ 18,663.12"
2023160101OB00835,3/3/23,2023160101DL001427,160101,MARCILENA TELES DE MORAES,Pgt retenção ISS - OB Ordem Bancaria.,R$ 656.48
2023160101OB00836,3/3/23,2023160101DL001427,160101,MARCILENA TELES DE MORAES,Pgt retenção IR - OB Banco.,"R$ 9,567.65"
2023160101OB00837,3/3/23,2023160101DL001423,160101,EULLER ADRIANO QUEIROZ LIMA,"PGT IR LG NF10562, 10563 E 10561. CONTRATO 218/18. DEZ/22.",R$ 509.53
2023160101OB00838,3/3/23,2023160101DL001429,160101,PEDRO GOMES DA SILVA JUNIOR,LIQ.DIARIAS PRD 92599 PERIODO 06/03 A 10/03/23 BELEM/SANTAREM/JURUTI/SANTAREM/BELEM,"R$ 1,068.21"
2023160101OB00839,3/3/23,2023160101DL001430,160101,PEDRO GOMES DA SILVA JUNIOR,LIQ.DIARIAS PRD 92599 PERIODO 06/03 A 10/03/23 BELEM/SANTAREM/JURUTI/SANTAREM/BELEM,"R$ 1,068.21"
2023160101OB00840,3/3/23,2023160101DL001432,160101,EULLER ADRIANO QUEIROZ LIMA,"pgt do iss, NF 10555, LG, CONTRATO 058/19. DEZ/22.","R$ 26,493.61"
2023160101OB00841,3/3/23,2023160101DL001438,160101,PEDRO GOMES DA SILVA JUNIOR,LIQ.DIARIAS PRD 92584 PERIODO 04/03 A 09/03/23 BELEM/SANTAREM/JURUTI/SANTAREM/BELEM,"R$ 1,305.59"
2023160101OB00842,3/3/23,2023160101DL001437,160101,PEDRO GOMES DA SILVA JUNIOR,LIQ.DIARIAS PRD 92588 PERIODO 04/03 A 09/03/23 BELEM/SANTAREM/JURUTI/SANTAREM/BELEM,"R$ 1,305.59"
2023160101OB00843,3/3/23,2023160101DL001436,160101,PEDRO GOMES DA SILVA JUNIOR,LIQ.DIARIAS PRD 92582 PERIODO 04/03 A 09/03/23 BELEM/SANTAREM/JURUTI/SANTAREM/BELEM,"R$ 1,305.59"
2023160101OB00844,3/3/23,2023160101DL001435,160101,PEDRO GOMES DA SILVA JUNIOR,LIQ.DIARIAS PRD 92594 PERIODO 04/03 A 09/03/23 BELEM/SANTAREM/JURUTI/SANTAREM/BELEM,"R$ 1,305.59"
2023160101OB00845,3/3/23,2023160101DL001434,160101,PEDRO GOMES DA SILVA JUNIOR,LIQ.DIARIAS PRD 92590 PERIODO 04/03 A 09/03/23 BELEM/SANTAREM/JURUTI/SANTAREM/BELEM,"R$ 1,305.59"
2023160101OB00846,3/3/23,2023160101DL001433,160101,PEDRO GOMES DA SILVA JUNIOR,LIQ.DIARIAS PRD 92592 PERIODO 04/03 A 09/03/23 BELEM/SANTAREM/JURUTI/SANTAREM/BELEM,"R$ 1,305.59"
2023160101OB00847,6/3/23,2023160101DL001449,160101,GENNYSON CLAUDIO PINTO BARBOSA,PGTO.RET.ISS.NF.4651. BELÉM.,"R$ 2,622.31"
2023160101OB00849,6/3/23,2023160101DL001452,160101,EULLER ADRIANO QUEIROZ LIMA,"Pagamento ioepa, janeiro de 2023, fatura 201689241/23, contrato 081/21.","R$ 24,773.00"
2023160101OB00852,6/3/23,2023160101DL001453,160101,PAULO JORGE BRITO BORGES,"PGT.RET.DO INSS;NF.7142,7143/23;CONT.201-18;DEZ/22;RAP N PROC.","R$ 13,851.13"
2023160101OB00853,6/3/23,2023160101DL001474,160101,FABRICIO FARIAS MACHADO,"PAGAMENTO REGULARIZAÇÃO SALÁRIO 02/2023, SERVIDOR(A) ROSILENE PEREIRA DE LIMA","R$ 7,564.82"
2023160101OB00854,6/3/23,2023160101DL001481,160101,PEDRO GOMES DA SILVA JUNIOR,liq.de faturas 78996/79117/79382/79384/79386/79821/79825/79826/79829 ref. cto 065/2020 de passagens aereas/terrestre/fluvial,"R$ 128,431.74"
2023160101OB00855,6/3/23,2023160101DL001477,160101,FABRICIO FARIAS MACHADO,"PAGAMENTO REGULARIZAÇÃO SALÁRIO 02/2023, SERVIDOR(A) SILVIO ATAIDE DE OLIVEIRA MENDES","R$ 4,562.21"
2023160101OB00856,6/3/23,2023160101DL001466,160101,FABRICIO FARIAS MACHADO,"PAGAMENTO REGULARIZAÇÃO SALÁRIO 02/2023, SERVIDOR(A) ELAENE BORGES DA SILVA","R$ 7,503.37"
2023160101OB00857,6/3/23,2023160101DL001462,160101,FABRICIO FARIAS MACHADO,"PAGAMENTO REGULARIZAÇÃO SALÁRIO 02/2023, SERVIDOR(A) RENATA LIMA DO NASCIMENTO","R$ 6,594.55"
2023160101OB00858,6/3/23,2023160101DL001523,160101,PAULO JORGE BRITO BORGES,"pgt.iss,nf.7139;medio/dez/22;rap n proc.cont.201/18","R$ 28,761.37"
2023160101OB00859,6/3/23,2023160101DL001432,160101,EULLER ADRIANO QUEIROZ LIMA,"PGT DO IR NF 10555/22, contrato 058/19, Dezembro de 2022.","R$ 5,298.72"
