CodigoNotadeEmpenho,DatadoEmpenho,NomeUsuarioQueCriou,InstituicaoCodigoUnidadeGestora,NUMERO_PROCESSO,Valor Original,Valor Corrente,Saldo a Liquidar,Quantidade
2025160101NE000351,3/2/25,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1532068/2025,"R$ 1,482.42","R$ 1,482.42",R$ 0.00,6
2025160101NE000352,3/2/25,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2024/65415,"R$ 673,118.28","R$ 673,118.28",R$ 0.00,2
2025160101NE000353,3/2/25,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2024/59497,"R$ 11,237.55","R$ 11,237.55",R$ 0.00,2
2025160101NE000354,3/2/25,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2024/61843,"R$ 94,918.08",R$ 0.00,R$ 0.00,0
2025160101NE000355,3/2/25,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2024/61843,"-R$ 94,918.08",R$ 0.00,R$ 0.00,-2
2025160101NE000356,3/2/25,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2024/61843,"R$ 94,919.08","R$ 94,919.08",R$ 0.00,2
2025160101NE000357,3/2/25,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2024/70449,"-R$ 1,296,113.88",R$ 0.00,R$ 0.00,-2
2025160101NE000358,3/2/25,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2024/64863,"-R$ 77,354.05",R$ 0.00,R$ 0.00,-2
2025160101NE000359,3/2/25,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2024/64863,"R$ 177,354.05","R$ 177,354.05",R$ 0.00,2
2025160101NE000360,4/2/25,EDYJANES ANGELO DA SILVA,160101,2024/59658,"R$ 1,364,664.00","R$ 1,364,664.00",R$ 0.00,2
2025160101NE000361,4/2/25,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1532168/2025,"R$ 1,111.82",R$ 0.00,R$ 0.00,0
2025160101NE000362,4/2/25,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1532168/2025,"-R$ 1,111.82",R$ 0.00,R$ 0.00,-4.5
2025160101NE000363,4/2/25,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1532168/2025,"R$ 1,111.82","R$ 1,111.82",R$ 0.00,4.5
2025160101NE000364,4/2/25,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1532169/2025,"R$ 1,111.82","R$ 1,111.82",R$ 0.00,4.5
2025160101NE000365,4/2/25,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1532171/2025,"R$ 1,111.82","R$ 1,111.82",R$ 0.00,4.5
2025160101NE000366,4/2/25,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2025/1532179,R$ 864.75,R$ 864.75,R$ 0.00,3.5
2025160101NE000367,4/2/25,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2025/1532180,R$ 864.75,R$ 864.75,R$ 0.00,3.5
2025160101NE000368,4/2/25,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2025/1532181,R$ 864.75,R$ 864.75,R$ 0.00,3.5
2025160101NE000369,4/2/25,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2025/1532182,R$ 864.75,R$ 864.75,R$ 0.00,3.5
2025160101NE000370,6/2/25,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2023/1052243,"R$ 1,609,832.03","R$ 1,609,832.03",R$ 0.00,1
2025160101NE000371,6/2/25,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2024/1249920,"R$ 2,019,959.92","R$ 2,019,959.92",R$ 0.00,1
2025160101NE000372,6/2/25,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2023/1401227,"R$ 2,004,249.13","R$ 2,004,249.13",R$ 0.00,1
2025160101NE000373,6/2/25,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2023/990197,"R$ 2,046,892.72","R$ 2,046,892.72",R$ 0.00,1
2025160101NE000374,6/2/25,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2024/1259813,"R$ 1,804,663.36","R$ 1,804,663.36",R$ 0.00,1
2025160101NE000375,6/2/25,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2024/1087155,"R$ 1,520,959.81","R$ 1,520,959.81",R$ 0.00,1
2025160101NE000376,6/2/25,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2024/61958,"R$ 7,345.30","R$ 7,345.30",R$ 0.00,2
2025160101NE000377,7/2/25,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1532254/2025,R$ 873.30,R$ 873.30,R$ 0.00,1.5
2025160101NE000378,7/2/25,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2025/2059582,"R$ 2,029,750.00","R$ 2,029,750.00",R$ 0.00,475
2025160101NE000379,7/2/25,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2025/2058914,"R$ 10,567,060.00","R$ 10,567,060.00",R$ 0.00,2002
2025160101NE000380,7/2/25,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2025/2058914,"R$ 1,957,100.00","R$ 492,200.00",R$ 0.00,484
2025160101NE000381,7/2/25,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1532276/2025,"R$ 2,371.95","R$ 1,317.75",R$ 0.00,2.5
2025160101NE000382,7/2/25,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2025/2061771,"R$ 60,000.00","R$ 41,668.24",R$ 0.00,0
2025160101NE000383,10/2/25,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1532282/2025,R$ 873.30,R$ 873.30,R$ 0.00,1.5
2025160101NE000384,10/2/25,EDYJANES ANGELO DA SILVA,160101,2025/2132622,"R$ 292,062.29","R$ 292,062.29",R$ 0.00,10
2025160101NE000385,10/2/25,EDYJANES ANGELO DA SILVA,160101,2025/2141800,"R$ 486,520.00","R$ 486,520.00",R$ 0.00,4
2025160101NE000386,11/2/25,VERA LUCIA SIDONIO SILVA,160101,2025/2023164,"R$ 65,000.00","R$ 63,893.65",R$ 0.00,0
2025160101NE000387,11/2/25,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2094556,R$ 1.00,R$ 0.00,R$ 0.00,0
2025160101NE000388,11/2/25,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2094556,R$ 1.00,R$ 0.00,R$ 0.00,0
2025160101NE000389,11/2/25,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2094556,R$ 1.00,R$ 0.00,R$ 0.00,0
2025160101NE000390,11/2/25,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2094556,R$ 1.00,"R$ 803,197.20",R$ 0.00,5
2025160101NE000391,11/2/25,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2094556,R$ 1.00,"R$ 18,029.59",R$ 0.00,1
2025160101NE000392,11/2/25,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/4094556,R$ 1.00,"R$ 19,946.55",R$ 0.00,1
2025160101NE000393,11/2/25,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2094556,"R$ 100,000.00","R$ 403,838.80",R$ 0.00,3
2025160101NE000394,11/2/25,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2094556,"R$ 80,000.00",R$ 0.00,R$ 0.00,0
2025160101NE000395,11/2/25,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/4094556,"R$ 10,000.00","R$ 13,346.38",R$ 0.00,1
2025160101NE000396,11/2/25,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/4094566,"R$ 10,000.00","R$ 9,297.87",R$ 0.00,0
2025160101NE000397,11/2/25,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2094556,R$ 1.00,R$ 0.00,R$ 0.00,0
2025160101NE000398,11/2/25,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2094556,R$ 1.00,R$ 0.00,R$ 0.00,0
2025160101NE000399,11/2/25,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2094556,R$ 1.00,R$ 0.00,R$ 0.00,0
2025160101NE000400,11/2/25,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2094556,R$ 1.00,"R$ 186,179.80",R$ 0.00,4
2025160101NE000401,11/2/25,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2049556,R$ 1.00,"R$ 1,980.09",R$ 0.00,1
2025160101NE000402,11/2/25,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2049556,R$ 1.00,"R$ 7,841.08",R$ 0.00,3
2025160101NE000403,11/2/25,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2094556,"R$ 20,000.00","R$ 211,206.54",R$ 0.00,1
2025160101NE000404,11/2/25,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2094556,"R$ 10,000.00",R$ 0.00,R$ 0.00,0
2025160101NE000405,11/2/25,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2094556,"R$ 10,000.00","R$ 2,917.08",R$ 0.00,0
2025160101NE000406,11/2/25,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2094556,R$ 1.00,"R$ 63,771.15",R$ 0.00,2
2025160101NE000407,11/2/25,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2094556,R$ 1.00,R$ 0.00,R$ 0.00,1
2025160101NE000408,11/2/25,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2094556,R$ 1.00,R$ 0.00,R$ 0.00,1
2025160101NE000409,11/2/25,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2094556,"R$ 50,000.00","R$ 1,759,170.19",R$ 0.00,10
2025160101NE000410,11/2/25,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2094556,"R$ 20,000.00","R$ 57,931.23",R$ 0.00,3
2025160101NE000411,11/2/25,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2094556,"R$ 20,000.00","R$ 29,967.93",R$ 0.00,2
2025160101NE000412,11/2/25,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2094556,R$ 1.00,"R$ 5,244.89",R$ 0.00,1
2025160101NE000413,11/2/25,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2094556,R$ 1.00,R$ 0.00,R$ 0.00,0
2025160101NE000414,11/2/25,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2094556,R$ 1.00,R$ 0.00,R$ 0.00,0
2025160101NE000415,11/2/25,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2094556,R$ 1.00,R$ 0.00,R$ 0.00,0
2025160101NE000416,11/2/25,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2094556,R$ 1.00,R$ 0.00,R$ 0.00,0
2025160101NE000417,11/2/25,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2094556,R$ 1.00,R$ 0.00,R$ 0.00,0
2025160101NE000418,11/2/25,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2094556,R$ 1.00,R$ 0.00,R$ 0.00,0
2025160101NE000419,11/2/25,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2094556,R$ 1.00,R$ 0.00,R$ 0.00,0
2025160101NE000420,11/2/25,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2094556,R$ 1.00,R$ 0.00,R$ 0.00,0
2025160101NE000421,11/2/25,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2094556,R$ 1.00,"R$ 123,313.87",R$ 0.00,3
2025160101NE000422,11/2/25,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2094556,R$ 1.00,R$ 703.52,R$ 0.00,1
2025160101NE000423,11/2/25,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2094556,R$ 1.00,R$ 122.64,R$ 0.00,1
2025160101NE000424,11/2/25,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2094556,R$ 1.00,R$ 0.00,R$ 0.00,1
2025160101NE000425,11/2/25,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2094556,R$ 1.00,R$ 503.59,R$ 0.00,1
2025160101NE000426,11/2/25,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2094556,R$ 1.00,R$ 0.00,R$ 0.00,1
2025160101NE000427,11/2/25,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2025/2030976,"R$ 550,000.00","R$ 5,476,809.18",R$ 0.00,10
2025160101NE000428,11/2/25,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2025/2030976,"R$ 3,600,000.00","R$ 37,963,355.46",R$ 0.00,10
2025160101NE000429,11/2/25,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2025/2030976,"R$ 1,900,000.00","R$ 19,108,921.31",R$ 0.00,9
2025160101NE000430,11/2/25,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2025/2030976,"R$ 6,500.00","R$ 42,150.97",R$ 0.00,8
2025160101NE000431,11/2/25,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2025/2098771,"R$ 26,226.42","R$ 20,412.60",R$ 0.00,0
2025160101NE000432,11/2/25,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1532111/2025,"R$ 1,111.82",R$ 0.00,R$ 0.00,0
2025160101NE000433,11/2/25,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2023/486950,"R$ 512,868.36","R$ 512,868.36",R$ 0.00,1
2025160101NE000434,11/2/25,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2024/1043061,"R$ 3,251,410.56","R$ 3,251,410.56",R$ 0.00,1
2025160101NE000435,11/2/25,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1532310/2025,"R$ 1,111.82","R$ 1,111.82",R$ 0.00,4.5
2025160101NE000436,12/2/25,EDYJANES ANGELO DA SILVA,160101,2025/2165418,"R$ 39,562.52","R$ 39,562.52",R$ 0.00,4
2025160101NE000437,12/2/25,VERA LUCIA SIDONIO SILVA,160101,2025/2042552,"R$ 1,000.00",R$ 927.52,R$ 0.00,0
2025160101NE000438,12/2/25,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2025/2042788,"R$ 5,000.00","R$ 11,705.98",R$ 0.00,2
2025160101NE000439,12/2/25,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2025/2042752,"R$ 100,000.00","R$ 166,706.54",R$ 0.00,1
2025160101NE000440,12/2/25,VERA LUCIA SIDONIO SILVA,160101,2025/2042599,"R$ 3,500.00","R$ 1,318.79",R$ 0.00,0
2025160101NE000441,12/2/25,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2025/2042707,"R$ 20,000.00","R$ 4,623.20",R$ 0.00,0
2025160101NE000442,12/2/25,EDYJANES ANGELO DA SILVA,160101,2025/2155953,"R$ 59,900.24","R$ 59,900.24",R$ 0.00,4
2025160101NE000443,12/2/25,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2025/2042651,"R$ 40,000.00","R$ 30,669.66",R$ 0.00,0
2025160101NE000444,12/2/25,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2025/2042507,"R$ 7,000.00","R$ 10,346.57",R$ 0.00,1
2025160101NE000445,12/2/25,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2025/2023374,"R$ 4,000.00","R$ 3,846.96",R$ 320.58,1
2025160101NE000446,12/2/25,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2025/2023223,"R$ 12,000.00","R$ 10,928.80",R$ 0.00,0
2025160101NE000447,12/2/25,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2025/2023188,"R$ 5,000.00","R$ 6,112.00",R$ 0.00,1
2025160101NE000448,12/2/25,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2025/2023106,"R$ 18,000.00","R$ 7,310.16",R$ 0.00,0
2025160101NE000449,12/2/25,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2025/2022741,"R$ 6,800.00","R$ 6,892.80",R$ 0.00,1
2025160101NE000450,12/2/25,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2025/2023348,"R$ 1,000.00",R$ 575.04,R$ 0.00,0
2025160101NE000451,12/2/25,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2025/2023148,"R$ 1,000.00",R$ 768.89,R$ 0.00,0
2025160101NE000452,12/2/25,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2025/2022779,"R$ 95,000.00","R$ 92,654.64",R$ 0.00,0
2025160101NE000453,12/2/25,ELISANDRA CRISTINA COSTA RODRIGUES,160101,153856/2025,"R$ 1,358.89",R$ 0.00,R$ 0.00,0
2025160101NE000454,12/2/25,ELISANDRA CRISTINA COSTA RODRIGUES,160101,153856/2025,"-R$ 1,358.89",R$ 0.00,R$ 0.00,-5.5
2025160101NE000455,12/2/25,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1532314/2025,"R$ 1,358.89","R$ 1,358.89",R$ 0.00,5.5
2025160101NE000456,13/02/2025,EDYJANES ANGELO DA SILVA,160101,2025/2148818,"R$ 79,800.00","R$ 79,800.00",R$ 0.00,4
2025160101NE000457,13/02/2025,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2023/1421487,"-R$ 2,025,570.93",R$ 0.00,R$ 0.00,-1
2025160101NE000458,13/02/2025,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2023/1421487,"R$ 2,025,570.93","R$ 2,025,570.93",R$ 0.00,1
2025160101NE000459,13/02/2025,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2024/2544308,"R$ 3,247,936.84","R$ 3,247,936.84",R$ 0.00,1
2025160101NE000460,13/02/2025,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2025/2094556,"R$ 100,000.00","R$ 100,000.00","R$ 100,000.00",1
2025160101NE000461,13/02/2025,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2025/2094556,"R$ 6,000.00","R$ 6,000.00","R$ 6,000.00",1
2025160101NE000462,13/02/2025,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2025/2094556,"R$ 6,000.00","R$ 6,000.00","R$ 6,000.00",1
2025160101NE000463,13/02/2025,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2025/2094556,"R$ 70,000.00","R$ 70,000.00","R$ 70,000.00",1
2025160101NE000464,13/02/2025,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2025/2049556,"R$ 6,000.00","R$ 6,000.00","R$ 6,000.00",1
2025160101NE000465,13/02/2025,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2025/2049556,"R$ 6,000.00","R$ 6,000.00","R$ 6,000.00",1
2025160101NE000466,13/02/2025,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2025/2079929,"R$ 100,000.00","R$ 1,072,462.25",R$ 0.00,11
2025160101NE000467,13/02/2025,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2025/2200303,"R$ 2,128.00","R$ 2,128.00",R$ 0.00,76
2025160101NE000468,14/02/2025,EDYJANES ANGELO DA SILVA,160101,2025/2170844,"R$ 57,240.00","R$ 57,240.00",R$ 0.00,4
2025160101NE000469,14/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1532200/2025,"R$ 1,111.82","R$ 1,111.82",R$ 0.00,4.5
2025160101NE000470,14/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1532203/2025,"R$ 1,111.82","R$ 1,111.82",R$ 0.00,4.5
2025160101NE000471,14/02/2025,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2024/61745,"R$ 950,860.90","R$ 950,860.90",R$ 0.00,2
2025160101NE000472,14/02/2025,MARCIA LIMA COSTA,160101,2025/2206573,"R$ 541,361.78","R$ 541,361.78",R$ 0.00,4
2025160101NE000473,14/02/2025,MARCIA LIMA COSTA,160101,2025/2206573,"R$ 10,734.76","R$ 10,734.76",R$ 0.00,1
2025160101NE000474,14/02/2025,MARCIA LIMA COSTA,160101,2025/2102616,R$ 822.25,R$ 0.00,R$ 0.00,0
2025160101NE000475,14/02/2025,MARCIA LIMA COSTA,160101,2025/2206573,R$ 323.00,R$ 323.00,R$ 0.00,1
2025160101NE000476,14/02/2025,MARCIA LIMA COSTA,160101,2025/2102616,-R$ 822.25,R$ 0.00,R$ 0.00,-1
2025160101NE000477,14/02/2025,MARCIA LIMA COSTA,160101,2025/2206573,R$ 822.25,R$ 822.25,R$ 0.00,1
2025160101NE000478,14/02/2025,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2025/2517832,"R$ 7,441,163.67","R$ 7,441,163.67",R$ 0.00,1
2025160101NE000479,14/02/2025,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2024/1369116,"R$ 2,154,623.92","R$ 2,154,623.92",R$ 0.00,1
2025160101NE000480,17/02/2025,EDYJANES ANGELO DA SILVA,160101,2025/2160005,"R$ 195,401.84","R$ 195,401.84",R$ 0.00,4
2025160101NE000481,17/02/2025,EDYJANES ANGELO DA SILVA,160101,2025/2175664,"R$ 114,800.00","R$ 114,800.00",R$ 0.00,4
2025160101NE000482,17/02/2025,EDYJANES ANGELO DA SILVA,160101,2025/2174964,"R$ 143,720.00","R$ 143,720.00",R$ 0.00,4
2025160101NE000483,17/02/2025,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2025/2200891,"R$ 7,200.00","R$ 7,200.00",R$ 0.00,1200
2025160101NE000484,17/02/2025,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2025/2087592,"R$ 448,943.55","R$ 448,943.55",R$ 0.00,15
2025160101NE000485,18/02/2025,EDYJANES ANGELO DA SILVA,160101,2025/2183256,"R$ 64,469.67","R$ 64,469.67",R$ 0.00,12
2025160101NE000486,18/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2146457,"R$ 42,656.64","R$ 42,656.64",R$ 0.00,4
2025160101NE000487,18/02/2025,EDYJANES ANGELO DA SILVA,160101,2025/2186891,"R$ 5,744.00",R$ 0.00,R$ 0.00,12
2025160101NE000488,18/02/2025,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2024/67282,"R$ 40,932.59","R$ 40,932.59",R$ 0.00,2
2025160101NE000489,18/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2152837,"R$ 122,163.63","R$ 122,163.63",R$ 0.00,4
2025160101NE000490,18/02/2025,EDYJANES ANGELO DA SILVA,160101,2025/2178866,"R$ 66,000.00","R$ 66,000.00",R$ 0.00,4
2025160101NE000491,18/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2152025,"R$ 36,000.00","R$ 36,000.00",R$ 0.00,4
2025160101NE000492,18/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2162430,"R$ 62,600.00","R$ 62,600.00",R$ 0.00,4
2025160101NE000493,18/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2171552,"R$ 6,658.56","R$ 6,658.56",R$ 0.00,12
2025160101NE000494,18/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2171402,"R$ 66,102.60","R$ 66,102.60",R$ 0.00,4
2025160101NE000495,18/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2153073,"R$ 55,831.84","R$ 55,831.84",R$ 0.00,4
2025160101NE000496,18/02/2025,EDYJANES ANGELO DA SILVA,160101,2025/2170738,"R$ 80,381.56","R$ 80,381.56",R$ 0.00,4
2025160101NE000497,18/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2149592,"R$ 63,240.64","R$ 63,240.64",R$ 0.00,4
2025160101NE000498,18/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2154215,"R$ 31,871.96","R$ 31,871.96",R$ 0.00,4
2025160101NE000499,18/02/2025,EDYJANES ANGELO DA SILVA,160101,2025/2160564,"R$ 38,845.84","R$ 38,845.84",R$ 0.00,4
2025160101NE000500,18/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2151364,"R$ 90,010.60","R$ 86,259.95",R$ 0.00,3
2025160101NE000501,18/02/2025,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2025/2143733,"R$ 1,408,333.30","R$ 1,408,333.30",R$ 0.00,1
2025160101NE000502,18/02/2025,EDYJANES ANGELO DA SILVA,160101,2025/2163836,"R$ 37,567.28","R$ 37,567.28",R$ 0.00,4
2025160101NE000503,18/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2144514,"R$ 2,442.96","R$ 2,442.96",R$ 0.00,5
2025160101NE000504,18/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2132959,"R$ 51,856.66","R$ 51,856.66",R$ 156.66,12
2025160101NE000505,18/02/2025,EDYJANES ANGELO DA SILVA,160101,2025/2184663,"R$ 55,240.00","R$ 55,240.00",R$ 0.00,4
2025160101NE000506,18/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1532518/2025,R$ 617.68,R$ 617.68,R$ 0.00,2.5
2025160101NE000507,19/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2160599,"R$ 53,212.72","R$ 53,212.72",R$ 0.00,4
2025160101NE000508,19/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2169632,"R$ 49,179.96","R$ 49,179.96",R$ 0.00,4
2025160101NE000509,19/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2164862,"R$ 49,929.72","R$ 49,929.72",R$ 0.00,12
2025160101NE000510,19/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2168616,"R$ 114,208.76","R$ 114,208.76",R$ 0.00,4
2025160101NE000511,19/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2160493,"R$ 36,670.92","R$ 36,670.92",R$ 0.00,12
2025160101NE000512,19/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1532534/2025,R$ 617.68,R$ 617.68,R$ 0.00,2.5
2025160101NE000513,19/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1532522/2025,R$ 617.68,R$ 617.68,R$ 0.00,2.5
2025160101NE000514,19/02/2025,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2025/2173450,"R$ 213,869.26","R$ 213,869.26",R$ 0.00,12
2025160101NE000515,19/02/2025,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2025/2173450,"R$ 260,323.70","R$ 260,323.70",R$ 0.00,20
2025160101NE000516,19/02/2025,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2025/2173450,"R$ 307,371.26","R$ 307,371.26",R$ 0.00,16
2025160101NE000517,19/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1532519/2025,R$ 617.68,R$ 617.68,R$ 0.00,2.5
2025160101NE000518,19/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1532523/2025,R$ 617.68,R$ 617.68,R$ 0.00,2.5
2025160101NE000519,19/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1532525/2025,R$ 617.68,R$ 617.68,R$ 0.00,2.5
2025160101NE000520,19/02/2025,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2025/2210510,"R$ 96,699.61","R$ 96,699.61",R$ 0.00,312
2025160101NE000521,19/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1532526/2025,R$ 617.68,R$ 617.68,R$ 0.00,2.5
2025160101NE000522,19/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1532535/2025,R$ 617.68,R$ 617.68,R$ 0.00,2.5
2025160101NE000523,19/02/2025,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2022/982544,"R$ 349,995.17","R$ 349,995.17",R$ 0.00,1
2025160101NE000524,19/02/2025,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2025/2170446,"R$ 79,272.40","R$ 79,272.40",R$ 0.00,33590
