OrdemBancaria,DatadoPagamento,DocumentodeLiquidacao,CodigoUnidadeGestora,NomeUsuarioQueCriou,Finalidade,Valor
2025160101OB00312,17/01/2025,2025160101DL000199,160101,LUIZ GERALDO FERREIRA CARDOSO,PAGAMENTO DO MÊS DE DEZEMBRO/24 RESTO A PAGAR.,R$ 898.08
2025160101OB00313,17/01/2025,2025160101DL000214,160101,ROSEMARY SANTOS DOS REIS,PAGTO REF. LOCAÇÃO DE DEZEMBRO/2024,"R$ 7,421.01"
2025160101OB00314,17/01/2025,2025160101DL000215,160101,ROSEMARY SANTOS DOS REIS,PAGTO REF. LOCAÇÃO DE DEZEMBRO/2024,"R$ 2,762.13"
2025160101OB00315,17/01/2025,2025160101DL000191,160101,LUIZ GERALDO FERREIRA CARDOSO,PAGAMENTO DO MÊS DE DEZEMBRO/24 RESTO A PAGAR.,"R$ 2,908.20"
2025160101OB00316,17/01/2025,2025160101DL000213,160101,ROSEMARY SANTOS DOS REIS,PAGTO REF. LOCAÇÃO DE DEZEMBRO/2024,"R$ 9,339.09"
2025160101OB00317,17/01/2025,2025160101DL000196,160101,LUIZ GERALDO FERREIRA CARDOSO,PAGAMENTO DO MÊS DE DEZEMBRO/24 RESTO A PAGAR.,"R$ 30,308.53"
2025160101OB00318,17/01/2025,2025160101DL000212,160101,ROSEMARY SANTOS DOS REIS,PAGTO REF. LOCAÇÃO DE DEZEMBRO/2024,R$ 846.67
2025160101OB00319,17/01/2025,2025160101DL000196,160101,LUIZ GERALDO FERREIRA CARDOSO,IR.,"R$ 1,528.16"
2025160101OB00320,17/01/2025,2025160101DL000089,160101,FABIANO MOURA DE VASCONCELOS,PGTO REF ALUGUEL DE DEZEMBRO/24 CTO 085/2018 SOME MOJU,R$ 751.24
2025160101OB00321,17/01/2025,2025160101DL000091,160101,FABIANO MOURA DE VASCONCELOS,REFERENTE A DEZEMBRO/2024 CTO 161/2018 - ALOJAMENTO SOME MOJU,R$ 982.08
2025160101OB00322,17/01/2025,2025160101DL000095,160101,FABIANO MOURA DE VASCONCELOS,PGTO REF ALUGUEL DE DEZEMBRO/24 CF CTO 139/2018,R$ 611.98
2025160101OB00323,17/01/2025,2025160101DL000103,160101,FABIANO MOURA DE VASCONCELOS,PGTO REF ALUGUEL DE DEZEMBRO/24 CTO 060/2020 EEEF BASILIO DE CARVALHO,"R$ 11,752.93"
2025160101OB00324,17/01/2025,2025160101DL000103,160101,FABIANO MOURA DE VASCONCELOS,IRRF,"R$ 3,222.13"
2025160101OB00325,17/01/2025,2025160101DL000106,160101,FABIANO MOURA DE VASCONCELOS,PGTO REF ALUGUEL DE DEZEMBRO/24 CTO 012/2016 EEEM ENUDALINO VIANNA,"R$ 8,510.88"
2025160101OB00326,17/01/2025,2025160101DL000106,160101,FABIANO MOURA DE VASCONCELOS,IRRF,R$ 429.12
2025160101OB00327,17/01/2025,2025160101DL000107,160101,FABIANO MOURA DE VASCONCELOS,PGTO REF DEZEMBRO/2024 CTO 01/2025 EEEF SANTO AFONSO,"R$ 23,923.16"
2025160101OB00328,17/01/2025,2025160101DL000109,160101,FABIANO MOURA DE VASCONCELOS,PGTO REF ALUGUEL DEZEMBRO/24 CTO 011/2016 EEEFM RAINHA DA PAZ,"R$ 5,690.90"
2025160101OB00329,17/01/2025,2025160101DL000109,160101,FABIANO MOURA DE VASCONCELOS,IRRF,R$ 922.74
2025160101OB00330,17/01/2025,2025160101DL000111,160101,FABIANO MOURA DE VASCONCELOS,PGTO REF ALUGUEL DEZEMBRO/24 CTO 079/2020,"R$ 2,947.92"
2025160101OB00331,17/01/2025,2025160101DL000150,160101,FABIANO MOURA DE VASCONCELOS,PGTO REF ALUGUEL DE DEZEMBRO/24 CTO 321/2022 EEEFM FREI OTHMAR,"R$ 8,604.18"
2025160101OB00332,17/01/2025,2025160101DL000150,160101,FABIANO MOURA DE VASCONCELOS,PGTO REF ALUGUEL DE DEZEMBRO/24 CTO 321/2022 EEEFM FREI OTHMAR,"-R$ 8,604.18"
2025160101OB00333,17/01/2025,2025160101DL000232,160101,FABIANO MOURA DE VASCONCELOS,PGTO REF ALUGUEL DE DEZEMBRO/24 CTO 321/2022 EEEFM FREI OTHMAR,"R$ 8,604.18"
2025160101OB00334,17/01/2025,2025160101DL000232,160101,FABIANO MOURA DE VASCONCELOS,IRRF,"R$ 2,027.78"
2025160101OB00335,17/01/2025,2025160101DL000232,160101,FABIANO MOURA DE VASCONCELOS,IRRF,"-R$ 2,027.78"
2025160101OB00336,17/01/2025,2025160101DL000232,160101,FABIANO MOURA DE VASCONCELOS,IRRF,"R$ 2,027.78"
2025160101OB00337,17/01/2025,2025160101DL000233,160101,FABIANO MOURA DE VASCONCELOS,PGTO REF ALUGUEL DE DEZEMBRO/24 CTO 075/2021 EEF CASA DA AMIZADE,"R$ 5,842.06"
2025160101OB00338,17/01/2025,2025160101DL000233,160101,FABIANO MOURA DE VASCONCELOS,IRRF,R$ 980.08
2025160101OB00339,17/01/2025,2025160101DL000233,160101,FABIANO MOURA DE VASCONCELOS,IRRF,-R$ 980.08
2025160101OB00340,17/01/2025,2025160101DL000233,160101,FABIANO MOURA DE VASCONCELOS,IRRF,R$ 980.08
2025160101OB00341,17/01/2025,2024160101DL019120,160101,batch,PGT. INSS MEDIO,"-R$ 84,026.18"
2025160101OB00342,17/01/2025,2024160101DL019089,160101,batch,PGT INSS C.124,"-R$ 53,422.66"
2025160101OB00343,17/01/2025,2024160101DL019091,160101,batch,PGT INSS C.124,"-R$ 32,241.11"
2025160101OB00344,17/01/2025,2024160101DL019123,160101,batch,PGT INSS C.182,"-R$ 2,456.14"
2025160101OB00345,17/01/2025,2024160101DL019124,160101,batch,PGT INSS C.182,"-R$ 17,663.65"
2025160101OB00346,17/01/2025,2024160101DL019119,160101,batch,PGT INSS AAJ,"-R$ 51,688.58"
2025160101OB00347,20/01/2025,2025160101DL000229,160101,LUIZ GERALDO FERREIRA CARDOSO,PAGAMENTO DO MÊS DE DEZEMBRO/24 RESTO A PAGAR.,"R$ 10,000.00"
2025160101OB00348,20/01/2025,2025160101DL000227,160101,LUIZ GERALDO FERREIRA CARDOSO,PAGAMENTO DO MÊS DE DEZEMBRO/24 RESTO A PAGAR.,"R$ 15,517.41"
2025160101OB00349,20/01/2025,2025160101DL000228,160101,LUIZ GERALDO FERREIRA CARDOSO,PAGAMENTO DO MÊS DE DEZEMBRO/24 RESTO A PAGAR.,"R$ 5,145.97"
2025160101OB00350,20/01/2025,2025160101DL000228,160101,LUIZ GERALDO FERREIRA CARDOSO,IR.,R$ 716.05
2025160101OB00351,20/01/2025,2025160101DL000226,160101,LUIZ GERALDO FERREIRA CARDOSO,PAGAMENTO DO MÊS DE DEZEMBRO/24 RESTO A PAGAR.,"R$ 12,061.01"
2025160101OB00352,20/01/2025,2025160101DL000226,160101,LUIZ GERALDO FERREIRA CARDOSO,IR.,"R$ 3,338.99"
2025160101OB00353,20/01/2025,2025160101DL000225,160101,LUIZ GERALDO FERREIRA CARDOSO,PAGAMENTO DO MÊS DE DEZEMBRO/24 RESTO A PAGAR.,R$ 746.24
2025160101OB00354,20/01/2025,2025160101DL000235,160101,ROSEMARY SANTOS DOS REIS,PAGTO REF. LOCAÇÃO DE DEZEMBRO/2024,"R$ 1,469.67"
2025160101OB00355,20/01/2025,2025160101DL000224,160101,LUIZ GERALDO FERREIRA CARDOSO,PAGAMENTO DO MÊS DE DEZEMBRO/24 RESTO A PAGAR.,"R$ 3,567.06"
2025160101OB00356,20/01/2025,2025160101DL000234,160101,ROSEMARY SANTOS DOS REIS,PAGTO REF. LOCAÇÃO DE DEZEMBRO/2024,"R$ 115,791.76"
2025160101OB00357,20/01/2025,2025160101DL000224,160101,LUIZ GERALDO FERREIRA CARDOSO,IR.,R$ 81.05
2025160101OB00358,20/01/2025,2025160101DL000236,160101,LUIZ GERALDO FERREIRA CARDOSO,PAGAMENTO DO MÊS DE DEZEMBRO/24 RESTO A PAGAR.,R$ 444.46
2025160101OB00359,20/01/2025,2025160101DL000124,160101,ROSEMARY SANTOS DOS REIS,PAGTO REF. LOCAÇÃO DE DEZEMBRO/2024,"R$ 9,597.14"
2025160101OB00362,20/01/2025,2025160101DL000240,160101,ELIANE CRISTINA DA CUNHA LEAL,"PAGAMENTO EM RESTOS A PAGAR, REFERÊNCIA DEZEMBRO/2024, EEEFM ACY DE JESUS BARROS PEREIRA E EEEF BATISTA CAMPOS",R$ 365.77
2025160101OB00364,20/01/2025,2025160101DL000242,160101,ELIANE CRISTINA DA CUNHA LEAL,"PAGAMENTOEM RESTOS A PAGAR, REFERÊNCIA DEZEMBRO/2024, EEEM JANELA PARA O MUNDO; EEEM GONÇALVES DIAS; EEEM PROFª MARLUCE MASSARIOL; SEDE 21ª URE / SEDUC; EEEM PROF. SERAFIM FERNANDES DA SILVA E EEEM EDUARDO ANGELIM","R$ 1,153.82"
2025160101OB00365,20/01/2025,2025160101DL000011,160101,GENNYSON CLAUDIO PINTO BARBOSA,PGTO.IR.NF.4031.,"R$ 10,062.14"
2025160101OB00366,20/01/2025,2025160101DL000234,160101,ROSEMARY SANTOS DOS REIS,PAGTO REF. IR. (LOCAÇÃO DE DEZEMBRO/2024),"R$ 5,838.24"
2025160101OB00367,20/01/2025,2025160101DL000221,160101,ROSEMARY SANTOS DOS REIS,PAGTO REF. IR. (LOCAÇÃO DE DEZEMBRO/2024),"R$ 2,458.99"
2025160101OB00368,20/01/2025,2025160101DL000219,160101,ROSEMARY SANTOS DOS REIS,PAGTO REF. IR. (LOCAÇÃO DE DEZEMBRO/2024),"R$ 5,440.24"
2025160101OB00369,20/01/2025,2025160101DL000217,160101,ROSEMARY SANTOS DOS REIS,PAGTO REF. IR. (LOCAÇÃO DE DEZEMBRO/2024),"R$ 3,518.19"
2025160101OB00370,20/01/2025,2025160101DL000241,160101,LUIZ GERALDO FERREIRA CARDOSO,PAGAMENTO DIA DE DEZEMBRO/24 RESTO A PAGAR,R$ 156.66
2025160101OB00371,20/01/2025,2025160101DL000243,160101,LUIZ GERALDO FERREIRA CARDOSO,PAGAMENTO DO PERIODO DE 2 A 30/12/30,"R$ 4,183.71"
2025160101OB00372,20/01/2025,2025160101DL000243,160101,LUIZ GERALDO FERREIRA CARDOSO,IR.,R$ 359.43
2025160101OB00373,21/01/2025,2025160101DL000244,160101,LUIZ GERALDO FERREIRA CARDOSO,PAGAMENTO DO MÊS DE DEZEMBRO/24 RESTO A PAGAR.,"R$ 11,632.56"
2025160101OB00374,21/01/2025,2025160101DL000245,160101,LUIZ GERALDO FERREIRA CARDOSO,PAGAMENTO DO MÊS DE DEZEMBRO/24 RESTO A PAGAR.,"R$ 17,146.49"
2025160101OB00375,21/01/2025,2025160101DL000148,160101,ROSEMARY SANTOS DOS REIS,PAGTO REF. LOCAÇAO DE DEZEMBRO/2024,"R$ 5,632.53"
2025160101OB00376,21/01/2025,2025160101DL000168,160101,ROSEMARY SANTOS DOS REIS,PAGTO REF. IR (LOCAÇAO DE DEZEMBRO/2024),"R$ 16,978.99"
2025160101OB00377,21/01/2025,2025160101DL000165,160101,ROSEMARY SANTOS DOS REIS,PAGTO REF. IR (LOCAÇAO DE DEZEMBRO/2024),R$ 47.91
2025160101OB00378,21/01/2025,2025160101DL000149,160101,ROSEMARY SANTOS DOS REIS,PAGTO REF. IR (LOCAÇAO DE DEZEMBRO/2024),"R$ 1,668.60"
2025160101OB00379,21/01/2025,2025160101DL000214,160101,ROSEMARY SANTOS DOS REIS,PAGTO REF. IR (LOCAÇAO DE DEZEMBRO/2024),"R$ 1,578.99"
2025160101OB00380,21/01/2025,2025160101DL000246,160101,TATIANE IBIAPINA TEIXEIRA,"PGTO DA NF: 27/2025, REFERENTE A AQUISIÇÃO DE MERENDA ESCOLAR, ATENDENDO OS PROGRAMAS: AEE, FUNDAMENTAL, EJA, MÉDIO E INTEGRAL, PLANO INTERNO: 1010008477C, AÇÃO: 28.2882, CTO.066/2024, RETENÇÃO DO I.R. CONSIDERANDO O ATESTO O FISCAL NA ENTREGA, CONFORMIDADE DO NCI E AUTORIZO SUPERIOR PARA PAGAMENTO.","R$ 684,921.12"
2025160101OB00381,21/01/2025,2025160101DL000215,160101,ROSEMARY SANTOS DOS REIS,PAGTO REF. IR (LOCAÇAO DE DEZEMBRO/2024),R$ 40.77
2025160101OB00382,21/01/2025,2025160101DL000213,160101,ROSEMARY SANTOS DOS REIS,PAGTO REF. IR (LOCAÇAO DE DEZEMBRO/2024),"R$ 2,092.31"
2025160101OB00383,21/01/2025,2025160101DL000246,160101,TATIANE IBIAPINA TEIXEIRA,"PGTO I.R./ NF: 27/2025, REFERENTE A AQUISIÇÃO DE MERENDA ESCOLAR, ATENDENDO OS PROGRAMAS: AEE, FUNDAMENTAL, EJA, MÉDIO E INTEGRAL, PLANO INTERNO: 1010008477C, AÇÃO: 28.2882, CTO.066/2024. CONSIDERANDO O ATESTO O FISCAL NA ENTREGA, CONFORMIDADE DO NCI E AUTORIZO SUPERIOR PARA PAGAMENTO.","R$ 8,318.88"
2025160101OB00384,21/01/2025,2025160101DL000246,160101,TATIANE IBIAPINA TEIXEIRA,"PGTO DA NF: 27/2025, REFERENTE A AQUISIÇÃO DE MERENDA ESCOLAR, ATENDENDO OS PROGRAMAS: AEE, FUNDAMENTAL, EJA, MÉDIO E INTEGRAL, PLANO INTERNO: 1010008477C, AÇÃO: 28.2882, CTO.066/2024, RETENÇÃO DO I.R. CONSIDERANDO O ATESTO O FISCAL NA ENTREGA, CONFORMIDADE DO NCI E AUTORIZO SUPERIOR PARA PAGAMENTO.","-R$ 684,921.12"
2025160101OB00385,21/01/2025,2025160101DL000189,160101,ROSEMARY SANTOS DOS REIS,PAGTO REF. IR (LOCAÇAO DE DEZEMBRO/2024),"R$ 1,060.20"
2025160101OB00386,20/01/2025,2025160101DL000063,160101,batch,"PGTO DA NF: 12422/2024, REF. AO FORNECIMENTO DE MERENDA ESCOLAR NAS ESCOLAS DA REGIÃO DO GUAJARÁ, LOTE:06, ATENDENDO OS PROGRAMAS: AEE, FUND, EJA, MÉDIO E T.INTEGRAL, PLANO INTERNO: 101008477C, AÇÃO: 282.882, CTO. 054/2024, CONSIDERANDO O ATESTO DO FISCAL NA ENTREGA DA MERENDA, CONFORMIDADE DO NCI E AUTORIZO SUPERIOR PARA PAGAMENTO.","-R$ 36,395.40"
2025160101OB00387,21/01/2025,2025160101DL000175,160101,ROSEMARY SANTOS DOS REIS,PAGTO REF. IR (LOCAÇAO DE DEZEMBRO/2024),R$ 930.13
2025160101OB00388,21/01/2025,2025160101DL000174,160101,ROSEMARY SANTOS DOS REIS,PAGTO REF. IR (LOCAÇAO DE DEZEMBRO/2024),"R$ 2,901.74"
2025160101OB00389,21/01/2025,2025160101DL000173,160101,ROSEMARY SANTOS DOS REIS,PAGTO REF. IR (LOCAÇAO DE DEZEMBRO/2024),"R$ 2,403.99"
2025160101OB00390,21/01/2025,2025160101DL000247,160101,TATIANE IBIAPINA TEIXEIRA,"PGTO DA NF: 13641/2024, REFERENTE A AQUISIÇÃO DE MERENDA ESCOLAR, ATENDENDO OS PROGRAMAS: AEE, FUNDAMENTAL, EJA, MÉDIO E INTEGRAL, PLANO INTERNO: 1010008477C, AÇÃO: 28.2882, CTO.066/2024, RETENÇÃO DO I.R. CONSIDERANDO O ATESTO O FISCAL NA ENTREGA, CONFORMIDADE DO NCI E AUTORIZO SUPERIOR PARA PAGAMENTO.","R$ 2,165,696.00"
2025160101OB00391,21/01/2025,2025160101DL000172,160101,ROSEMARY SANTOS DOS REIS,PAGTO REF. IR (LOCAÇAO DE DEZEMBRO/2024),"R$ 6,996.49"
2025160101OB00392,21/01/2025,2025160101DL000246,160101,TATIANE IBIAPINA TEIXEIRA,"PGTO DA NF: 27/2025, REFERENTE A AQUISIÇÃO DE MERENDA ESCOLAR, ATENDENDO OS PROGRAMAS: AEE, FUNDAMENTAL, EJA, MÉDIO E INTEGRAL, PLANO INTERNO: 1010008477C, AÇÃO: 28.2882, CTO.066/2024, RETENÇÃO DO I.R. CONSIDERANDO O ATESTO O FISCAL NA ENTREGA, CONFORMIDADE DO NCI E AUTORIZO SUPERIOR PARA PAGAMENTO.","R$ 684,921.12"
2025160101OB00393,21/01/2025,2025160101DL000247,160101,TATIANE IBIAPINA TEIXEIRA,"PGTO I.R./ NF: 13641/2024, REFERENTE A AQUISIÇÃO DE MERENDA ESCOLAR, ATENDENDO OS PROGRAMAS: AEE, FUNDAMENTAL, EJA, MÉDIO E INTEGRAL, PLANO INTERNO: 1010008477C, AÇÃO: 28.2882, CTO.066/2024. CONSIDERANDO O ATESTO O FISCAL NA ENTREGA, CONFORMIDADE DO NCI E AUTORIZO SUPERIOR PARA PAGAMENTO.","R$ 26,304.00"
2025160101OB00394,21/01/2025,2025160101DL000120,160101,ROSEMARY SANTOS DOS REIS,PAGTO REF. LOCAÇÃO DE DEZEMBRO/2024,"R$ 4,645.27"
2025160101OB00395,21/01/2025,2025160101DL000248,160101,TATIANE IBIAPINA TEIXEIRA,"PGTO DA NF: 752/2024, REFERENTE A AQUISIÇÃO DE MERENDA ESCOLAR, ATENDENDO OS PROGRAMAS: AEE, FUNDAMENTAL, EJA, MÉDIO E INTEGRAL, PLANO INTERNO: 1010008477C, AÇÃO: 28.2882, CTO.069/2024, RETENÇÃO DO I.R. CONSIDERANDO O ATESTO O FISCAL NA ENTREGA, CONFORMIDADE DO NCI E AUTORIZO SUPERIOR PARA PAGAMENTO.","R$ 2,025,241.92"
2025160101OB00396,21/01/2025,2025160101DL000063,160101,TATIANE IBIAPINA TEIXEIRA,"PGTO DA NF: 12422/2024, REF. AO FORNECIMENTO DE MERENDA ESCOLAR NAS ESCOLAS DA REGIÃO DO GUAJARÁ, LOTE:06, ATENDENDO OS PROGRAMAS: AEE, FUND, EJA, MÉDIO E T.INTEGRAL, PLANO INTERNO: 101008477C, AÇÃO: 282.882, CTO. 054/2024, CONSIDERANDO O ATESTO DO FISCAL NA ENTREGA DA MERENDA, CONFORMIDADE DO NCI E AUTORIZO SUPERIOR PARA PAGAMENTO.","R$ 36,395.40"
2025160101OB00397,21/01/2025,2025160101DL000249,160101,Marcos Roberto Nascimento da Silva,"PGTO. NF: 1773/24, RETENÇÃO IRRF, REF. AQUISIÇÃO DE MERENDA ESCOLAR, CTO. 078/2024. CONSIDERANDO A NOTA TÉCNICA E O ATESTO DO FISCAL DO CONTRATO, A CONFORMIDADE DO NCI E AUTORIZO SUPERIOR PARA PAGAMENTO.","R$ 271,318.63"
2025160101OB00398,21/01/2025,2025160101DL000248,160101,TATIANE IBIAPINA TEIXEIRA,"PGTO I.R.- NF: 752/2024, REFERENTE A AQUISIÇÃO DE MERENDA ESCOLAR, ATENDENDO OS PROGRAMAS: AEE, FUNDAMENTAL, EJA, MÉDIO E INTEGRAL, PLANO INTERNO: 1010008477C, AÇÃO: 28.2882, CTO.069/2024. CONSIDERANDO O ATESTO O FISCAL NA ENTREGA, CONFORMIDADE DO NCI E AUTORIZO SUPERIOR PARA PAGAMENTO.","R$ 24,598.08"
2025160101OB00399,21/01/2025,2025160101DL000251,160101,MARCIA MARIA DA SILVA ARAUJO,PAGAMENTO REFERENTE DIARIAS PRD 105774 BELEM MARABA PARA VISITA A ALDEIA MAE MARIA,R$ 431.01
2025160101OB00400,21/01/2025,2025160101DL000250,160101,MARCIA MARIA DA SILVA ARAUJO,pagamento diarias prd 105769 belem maraba visita a aldeia mae maria 22 a 23 - 01 - 2025,R$ 370.61
2025160101OB00401,21/01/2025,2025160101DL000253,160101,LEA FERREIRA DA SILVA,PAG REF DIARIAS PRD 105772 PER. 22 A 23/01/25 BELÉM/MARABA,R$ 431.01
2025160101OB00402,21/01/2025,2025160101DL000252,160101,LUIZ GERALDO FERREIRA CARDOSO,PAGAMENTO DA COMPLEMENTACAO DA DL 2225/24 DOS MESES JAN/FEV/24 COBT.065/22,R$ 166.32
2025160101OB00403,21/01/2025,2025160101DL000254,160101,LEA FERREIRA DA SILVA,PAG REF DIARIAS PRD 105771 PER 22 A 23/01/25 BELEM/MARABA,R$ 431.01
2025160101OB00404,21/01/2025,2025160101DL000255,160101,TATIANE IBIAPINA TEIXEIRA,"PGTO DA NF: 2940/2024, REFERENTE A AQUISIÇÃO DE MERENDA ESCOLAR, PNAE-EJA, PLANO INTERNO: 1010008477C, AÇÃO: 28.2882, CTO.120/2024. CONSIDERANDO O ATESTO O FISCAL NA ENTREGA, CONFORMIDADE DO NCI E AUTORIZO SUPERIOR PARA PAGAMENTO.","R$ 312,800.00"
2025160101OB00405,21/01/2025,2025160101DL000106,160101,FABIANO MOURA DE VASCONCELOS,IRRF,-R$ 429.12
2025160101OB00406,21/01/2025,2025160101DL000248,160101,TATIANE IBIAPINA TEIXEIRA,"PGTO DA NF: 752/2024, REFERENTE A AQUISIÇÃO DE MERENDA ESCOLAR, ATENDENDO OS PROGRAMAS: AEE, FUNDAMENTAL, EJA, MÉDIO E INTEGRAL, PLANO INTERNO: 1010008477C, AÇÃO: 28.2882, CTO.069/2024, RETENÇÃO DO I.R. CONSIDERANDO O ATESTO O FISCAL NA ENTREGA, CONFORMIDADE DO NCI E AUTORIZO SUPERIOR PARA PAGAMENTO.","-R$ 2,025,241.92"
2025160101OB00407,21/01/2025,2025160101DL000248,160101,TATIANE IBIAPINA TEIXEIRA,"PGTO I.R.- NF: 752/2024, REFERENTE A AQUISIÇÃO DE MERENDA ESCOLAR, ATENDENDO OS PROGRAMAS: AEE, FUNDAMENTAL, EJA, MÉDIO E INTEGRAL, PLANO INTERNO: 1010008477C, AÇÃO: 28.2882, CTO.069/2024. CONSIDERANDO O ATESTO O FISCAL NA ENTREGA, CONFORMIDADE DO NCI E AUTORIZO SUPERIOR PARA PAGAMENTO.","-R$ 24,598.08"
2025160101OB00408,21/01/2025,2025160101DL000106,160101,FABIANO MOURA DE VASCONCELOS,IRRF,R$ 429.12
2025160101OB00409,22/01/2025,2025160101DL000256,160101,LEA FERREIRA DA SILVA,PAG REF DIARIAS PRD 105764 PER 22 A 23/01/25 MUN BELÉM/MARABÁ,R$ 431.01
2025160101OB00410,22/01/2025,2025160101DL000258,160101,TATIANE IBIAPINA TEIXEIRA,"PGTO NF: 6692/2025, REF. A AQUISIÇÃO DE MERENDA ESCOLAR, ATENDENDO OS PROGRAMAS: PNAE - AEE, FUND., EJA, MÉDIO E TEMPO INTEGRAL, CTO. 086/2024, RETENÇÃO I.R., PLANO INTERNO 1010008477C, ACAO 282.882, FUNCIONAL PROGRAMATICA 16101.12.306.1509, PROJETO/ATIVIDADE 8477. CONSIDERANDO O ATESTO DO FISCAL, CONFORMIDADE DO NCI E AUTORIZO SUPERIOR PARA PAGAMENTO.","R$ 708,396.00"
2025160101OB00411,22/01/2025,2025160101DL000257,160101,Marcos Roberto Nascimento da Silva,"PGTO. NF: 496/2024, REF. A AQUISIÇÃO DE MERENDA ESCOLAR, PNAE-ENS. FUND., MÉDIO, EJA, AEE E MÉDIO INTEGRAL. CTO.053/2024, REGIÃO DE INTEGRAÇÃO DO GUAJARÁ, PLANO INTERNO 1010008477C, ACAO 282.882, FUNC. PROGRAMATICA 16101.12.306.1511, PROJETO ATIVIDADE 8477. CONSIDERANDO O ATESTO DO FISCAL, A CONFORMIDADE DO NCI E O AUTORIZO SUPERIOR.","R$ 924,678.11"
2025160101OB00412,22/01/2025,2025160101DL000258,160101,TATIANE IBIAPINA TEIXEIRA,"PGTO I.R.- NF: 6692/2025, REF. A AQUISIÇÃO DE MERENDA ESCOLAR, ATENDENDO OS PROGRAMAS: PNAE - AEE, FUND., EJA, MÉDIO E TEMPO INTEGRAL, CTO. 086/2024, PLANO INTERNO 1010008477C, ACAO 282.882, FUNCIONAL PROGRAMATICA 16101.12.306.1509, PROJETO/ATIVIDADE 8477. CONSIDERANDO O ATESTO DO FISCAL, CONFORMIDADE DO NCI E AUTORIZO SUPERIOR PARA PAGAMENTO.","R$ 8,604.00"
2025160101OB00413,22/01/2025,2025160101DL000259,160101,Marcos Roberto Nascimento da Silva,"PGTO. NF: 497/2024, REF. A AQUISIÇÃO DE MERENDA ESCOLAR, PNAE-EJA. CTO.053/2024, REGIÃO DE INTEGRAÇÃO DO GUAJARÁ, PLANO INTERNO 1010008477C, ACAO 282.882, FUNC. PROGRAMATICA 16101.12.306.1511, PROJETO ATIVIDADE 8477. CONSIDERANDO O ATESTO DO FISCAL, A CONFORMIDADE DO NCI E O AUTORIZO SUPERIOR.","R$ 12,719.40"
2025160101OB00414,22/01/2025,2025160101DL000260,160101,Marcos Roberto Nascimento da Silva,"PGTO. NF: 498/2024, REF. A AQUISIÇÃO DE MERENDA ESCOLAR, PNAE-EJA. CTO.053/2024, REGIÃO DE INTEGRAÇÃO DO GUAJARÁ, PLANO INTERNO 1010008477C, ACAO 282.882, FUNC. PROGRAMATICA 16101.12.306.1511, PROJETO ATIVIDADE 8477. CONSIDERANDO O ATESTO DO FISCAL, A CONFORMIDADE DO NCI E O AUTORIZO SUPERIOR.","R$ 310,506.19"
2025160101OB00415,22/01/2025,2025160101DL000048,160101,LUIZ GERALDO FERREIRA CARDOSO,PAGAMENTO DO MÊS DE DEZEMBRO/24 RESTO A PAGAR.,R$ 518.49
2025160101OB00416,22/01/2025,2025160101DL000052,160101,LUIZ GERALDO FERREIRA CARDOSO,PAGAMENTO DA COMPLEMENTAÇÃO DA DL17696 NOV/24,R$ 0.09
2025160101OB00417,22/01/2025,2025160101DL000261,160101,Marcos Roberto Nascimento da Silva,"PGTO. NF: 500/2024, REF. A AQUISIÇÃO DE MERENDA ESCOLAR, PNAE-FUNDAMENTAL. CTO.053/2024, REGIÃO DE INTEGRAÇÃO DO GUAJARÁ, PLANO INTERNO 1010008477C, ACAO 282.882, FUNC. PROGRAMATICA 16101.12.306.1511, PROJETO ATIVIDADE 8477. CONSIDERANDO O ATESTO DO FISCAL, A CONFORMIDADE DO NCI E O AUTORIZO SUPERIOR.","R$ 70,883.54"
2025160101OB00418,22/01/2025,2025160101DL000054,160101,LUIZ GERALDO FERREIRA CARDOSO,PAGAMENTO DO MÊS DE DEZEMBRO/24 RESTO A PAGAR.,"R$ 6,555.17"
2025160101OB00419,22/01/2025,2025160101DL000054,160101,LUIZ GERALDO FERREIRA CARDOSO,IR.,"R$ 1,036.34"
2025160101OB00420,22/01/2025,2025160101DL000057,160101,LUIZ GERALDO FERREIRA CARDOSO,PAGAMENTO DO MÊS DE DEZEMBRO/24 RESTO A PAGAR.,R$ 118.65
2025160101OB00421,22/01/2025,2025160101DL000061,160101,LUIZ GERALDO FERREIRA CARDOSO,PAGAMENTO DO MÊS DE DEZEMBRO/24 RESTO A PAGAR.,"R$ 11,426.08"
2025160101OB00422,22/01/2025,2025160101DL000263,160101,Marcos Roberto Nascimento da Silva,"PGTO. NF: 501/2024, REF. A AQUISIÇÃO DE MERENDA ESCOLAR, PNAE-AEE. CTO.053/2024, REGIÃO DE INTEGRAÇÃO DO GUAJARÁ, PLANO INTERNO 1010008477C, ACAO 282.882, FUNC. PROGRAMATICA 16101.12.306.1511, PROJETO ATIVIDADE 8477. CONSIDERANDO O ATESTO DO FISCAL, A CONFORMIDADE DO NCI E O AUTORIZO SUPERIOR.","R$ 5,265.24"
2025160101OB00423,22/01/2025,2025160101DL000061,160101,LUIZ GERALDO FERREIRA CARDOSO,IR.,"R$ 2,883.92"
