OrdemBancaria,DatadoPagamento,DocumentodeLiquidacao,CodigoUnidadeGestora,NomeUsuarioQueCriou,Finalidade,Valor
2026160101OB02678,12/2/26,2026160101DL000763,160101,TATIANE IBIAPINA TEIXEIRA,"PGTO. IR NF: 15548/2026, REF. A PRESTAÇÃO DE SERVIÇO, JANEIRO, ENS MÉDIO, CTO. 005/25. CONSIDERANDO A ANÁLISE DA CLIQ, QUE NÃO APRESENTOU IMPEDIMENTO À SUA EXECUÇÃO, O ATESTO DO FISCAL DO CONTRATO, A CONFORMIDADE DO NCI E A AUTORIZAÇÃO SUPERIOR PARA PAGAMENTO.","R$ 69,914.28"
2026160101OB02679,12/2/26,2026160101DL000763,160101,TATIANE IBIAPINA TEIXEIRA,"PGTO. INSS NF: 15548/2026, REF. A PRESTAÇÃO DE SERVIÇO, JANEIRO, ENS MÉDIO, CTO. 005/25. CONSIDERANDO A ANÁLISE DA CLIQ, QUE NÃO APRESENTOU IMPEDIMENTO À SUA EXECUÇÃO, O ATESTO DO FISCAL DO CONTRATO, A CONFORMIDADE DO NCI E A AUTORIZAÇÃO SUPERIOR PARA PAGAMENTO.","R$ 123,880.45"
2026160101OB02681,12/2/26,2026160101DL000764,160101,TATIANE IBIAPINA TEIXEIRA,"PGTO. IR NF: 15547/2026, REF. A PRESTAÇÃO DE SERVIÇO, JANEIRO, ENS FUNDAMENTAL, CTO. 005/25. CONSIDERANDO A ANÁLISE DA CLIQ, QUE NÃO APRESENTOU IMPEDIMENTO À SUA EXECUÇÃO, O ATESTO DO FISCAL DO CONTRATO, A CONFORMIDADE DO NCI E A AUTORIZAÇÃO SUPERIOR PARA PAGAMENTO.","R$ 46,766.53"
2026160101OB02682,12/2/26,2026160101DL000764,160101,TATIANE IBIAPINA TEIXEIRA,"PGTO. INSS NF: 15547/2026, REF. A PRESTAÇÃO DE SERVIÇO, JANEIRO, ENS FUNDAMENTAL, CTO. 005/25. CONSIDERANDO A ANÁLISE DA CLIQ, QUE NÃO APRESENTOU IMPEDIMENTO À SUA EXECUÇÃO, O ATESTO DO FISCAL DO CONTRATO, A CONFORMIDADE DO NCI E A AUTORIZAÇÃO SUPERIOR PARA PAGAMENTO.","R$ 86,971.53"
2026160101OB02685,12/2/26,2026160101DL000836,160101,LEANDRO NISSIM MEYR TOBELEM,PGT ALUGUEL CTO 031/13 JAN/26 EE.STA.TEREZINHA.,"R$ 38,989.82"
2026160101OB02686,12/2/26,2026160101DL000838,160101,LUIZ GERALDO FERREIRA CARDOSO,PAGAMENTO DO MÊS DE JANEIRO/26.,R$ 630.68
2026160101OB02689,12/2/26,2026160101DL000770,160101,Marcos Roberto Nascimento da Silva,"O PAGAMENTO DAS NOTAS FISCAIS 10312 A 10327/2026, COM RETENÇÕES DE INSS, IRRF E ISS, REFERENTES AO CONTRATO Nº 125/2021, CONCERNENTES À PRESTAÇÃO DE SERVIÇOS TERCEIRIZADOS NO MÊS DE JANEIRO DE 2026, SERÁ REALIZADO CONSIDERANDO A ANÁLISE DA CLIQ PARA FINS DE PAGAMENTO, O ATESTO DO FISCAL DO CONTRATO, A CONFORMIDADE DO NCI E A AUTORIZAÇÃO SUPERIOR.","R$ 431,314.73"
 , ,2026160101DL000774,160101,Marcos Roberto Nascimento da Silva,"O PAGAMENTO DAS NOTAS FISCAIS 10312 A 10327/2026, COM RETENÇÕES DE INSS, IRRF E ISS, REFERENTES AO CONTRATO Nº 125/2021, CONCERNENTES À PRESTAÇÃO DE SERVIÇOS TERCEIRIZADOS NO MÊS DE JANEIRO DE 2026, SERÁ REALIZADO CONSIDERANDO A ANÁLISE DA CLIQ PARA FINS DE PAGAMENTO, O ATESTO DO FISCAL DO CONTRATO, A CONFORMIDADE DO NCI E A AUTORIZAÇÃO SUPERIOR.","R$ 262,694.32"
 , ,2026160101DL000777,160101,Marcos Roberto Nascimento da Silva,"O PAGAMENTO DAS NOTAS FISCAIS 10312 A 10327/2026, COM RETENÇÕES DE INSS, IRRF E ISS, REFERENTES AO CONTRATO Nº 125/2021, CONCERNENTES À PRESTAÇÃO DE SERVIÇOS TERCEIRIZADOS NO MÊS DE JANEIRO DE 2026, SERÁ REALIZADO CONSIDERANDO A ANÁLISE DA CLIQ PARA FINS DE PAGAMENTO, O ATESTO DO FISCAL DO CONTRATO, A CONFORMIDADE DO NCI E A AUTORIZAÇÃO SUPERIOR.","R$ 45,162.86"
2026160101OB02697,12/2/26,2026160101DL000748,160101,TATIANE IBIAPINA TEIXEIRA,"PGTO. ISS NF: 3127/2026, REF. AOS SERVIÇOS DE MANUTENÇÃO PREDIAL, PREVENTIVA E CORRETIVA EM DIVERAS ESCOLAS, LOCALIZADAS NOS MUNICÍPIOS DE BELÉM, REDENÇÃO, PARAUAPEBAS, CAPANEMA E BRAGANÇA - PA, CTO. 012/2020. CONSIDERANDO A ANÁLISE DA CLIQ, QUE NÃO APRESENTOU IMPEDIMENTO À SUA EXECUÇÃO, O ATESTO DO FISCAL DO CONTRATO, A CONFORMIDADE DO NCI E A AUTORIZAÇÃO SUPERIOR PARA PAGAMENTO.","R$ 6,526.58"
2026160101OB02700,12/2/26,2026160101DL000748,160101,TATIANE IBIAPINA TEIXEIRA,"PGTO. ISS NF: 3128/2026, REF. AOS SERVIÇOS DE MANUTENÇÃO PREDIAL, PREVENTIVA E CORRETIVA EM DIVERAS ESCOLAS, LOCALIZADAS NOS MUNICÍPIOS DE BELÉM, REDENÇÃO, PARAUAPEBAS, CAPANEMA E BRAGANÇA - PA, CTO. 012/2020. CONSIDERANDO A ANÁLISE DA CLIQ, QUE NÃO APRESENTOU IMPEDIMENTO À SUA EXECUÇÃO, O ATESTO DO FISCAL DO CONTRATO, A CONFORMIDADE DO NCI E A AUTORIZAÇÃO SUPERIOR PARA PAGAMENTO.","R$ 37,750.83"
2026160101OB02705,12/2/26,2026160101DL000731,160101,Marcos Roberto Nascimento da Silva,"O PAGAMENTO DO INSS DA NOTA FISCAL 11715873/2026, REFERENTE AO CONTRATO Nº 022/2025, CONCERNENTES À PRESTAÇÃO DE SERVIÇOS TERCEIRIZADOS NO MÊS DE JANEIRO DE 2026, SERÁ REALIZADO CONSIDERANDO A ANÁLISE DA CLIQ PARA FINS DE PAGAMENTO, O ATESTO DO FISCAL DO CONTRATO, A CONFORMIDADE DO NCI E A AUTORIZAÇÃO SUPERIOR.",R$ 489.49
2026160101OB02709,12/2/26,2026160101DL000730,160101,Marcos Roberto Nascimento da Silva,"O PAGAMENTO DO INSS DAS NOTAS FISCAIS 11715872, 11715874 E 11715875/2026, REFERENTE AO CONTRATO Nº 022/2025, CONCERNENTES À PRESTAÇÃO DE SERVIÇOS TERCEIRIZADOS NO MÊS DE JANEIRO DE 2026, SERÁ REALIZADO CONSIDERANDO A ANÁLISE DA CLIQ PARA FINS DE PAGAMENTO, O ATESTO DO FISCAL DO CONTRATO, A CONFORMIDADE DO NCI E A AUTORIZAÇÃO SUPERIOR.","R$ 13,216.47"
2026160101OB02712,12/2/26,2026160101DL000730,160101,Marcos Roberto Nascimento da Silva,"O PAGAMENTO DO IRRF DAS NOTAS FISCAIS 11715872, 11715873,11715874 E 11715875/2026, REFERENTE AO CONTRATO Nº 022/2025, CONCERNENTES À PRESTAÇÃO DE SERVIÇOS TERCEIRIZADOS NO MÊS DE JANEIRO DE 2026, SERÁ REALIZADO CONSIDERANDO A ANÁLISE DA CLIQ PARA FINS DE PAGAMENTO, O ATESTO DO FISCAL DO CONTRATO, A CONFORMIDADE DO NCI E A AUTORIZAÇÃO SUPERIOR.","R$ 5,767.17"
 , ,2026160101DL000731,160101,Marcos Roberto Nascimento da Silva,"O PAGAMENTO DO IRRF DAS NOTAS FISCAIS 11715872, 11715873,11715874 E 11715875/2026, REFERENTE AO CONTRATO Nº 022/2025, CONCERNENTES À PRESTAÇÃO DE SERVIÇOS TERCEIRIZADOS NO MÊS DE JANEIRO DE 2026, SERÁ REALIZADO CONSIDERANDO A ANÁLISE DA CLIQ PARA FINS DE PAGAMENTO, O ATESTO DO FISCAL DO CONTRATO, A CONFORMIDADE DO NCI E A AUTORIZAÇÃO SUPERIOR.",R$ 213.59
2026160101OB02714,12/2/26,2026160101DL000802,160101,VIVIANE DOS SANTOS BARREIRA RIBEIRO,PGTO CONT 160/22 NF 9657/26.,"R$ 7,794.44"
2026160101OB02717,12/2/26,2026160101DL000802,160101,VIVIANE DOS SANTOS BARREIRA RIBEIRO,IR NFS-E 9657.,R$ 467.25
2026160101OB02720,12/2/26,2026160101DL000770,160101,Marcos Roberto Nascimento da Silva,"O PAGAMENTO DO INSS DAS NOTAS FISCAIS 10312 A 10327/2026, REFERENTES AO CONTRATO Nº 125/2021, CONCERNENTES À PRESTAÇÃO DE SERVIÇOS TERCEIRIZADOS NO MÊS DE JANEIRO DE 2026, SERÁ REALIZADO CONSIDERANDO A ANÁLISE DA CLIQ PARA FINS DE PAGAMENTO, O ATESTO DO FISCAL DO CONTRATO, A CONFORMIDADE DO NCI E A AUTORIZAÇÃO SUPERIOR.","R$ 59,904.77"
 , ,2026160101DL000774,160101,Marcos Roberto Nascimento da Silva,"O PAGAMENTO DO INSS DAS NOTAS FISCAIS 10312 A 10327/2026, REFERENTES AO CONTRATO Nº 125/2021, CONCERNENTES À PRESTAÇÃO DE SERVIÇOS TERCEIRIZADOS NO MÊS DE JANEIRO DE 2026, SERÁ REALIZADO CONSIDERANDO A ANÁLISE DA CLIQ PARA FINS DE PAGAMENTO, O ATESTO DO FISCAL DO CONTRATO, A CONFORMIDADE DO NCI E A AUTORIZAÇÃO SUPERIOR.","R$ 36,485.37"
 , ,2026160101DL000777,160101,Marcos Roberto Nascimento da Silva,"O PAGAMENTO DO INSS DAS NOTAS FISCAIS 10312 A 10327/2026, REFERENTES AO CONTRATO Nº 125/2021, CONCERNENTES À PRESTAÇÃO DE SERVIÇOS TERCEIRIZADOS NO MÊS DE JANEIRO DE 2026, SERÁ REALIZADO CONSIDERANDO A ANÁLISE DA CLIQ PARA FINS DE PAGAMENTO, O ATESTO DO FISCAL DO CONTRATO, A CONFORMIDADE DO NCI E A AUTORIZAÇÃO SUPERIOR.","R$ 6,272.61"
2026160101OB02721,12/2/26,2026160101DL000802,160101,VIVIANE DOS SANTOS BARREIRA RIBEIRO,INSS NFS-E 9657 E 9656.,R$ 986.01
 , ,2026160101DL000804,160101,VIVIANE DOS SANTOS BARREIRA RIBEIRO,INSS NFS-E 9657 E 9656.,"R$ 16,623.72"
2026160101OB02723,12/2/26,2026160101DL000770,160101,Marcos Roberto Nascimento da Silva,"O PAGAMENTO DO IRRF DAS NOTAS FISCAIS 10312 A 10327/2026, REFERENTES AO CONTRATO Nº 125/2021, CONCERNENTES À PRESTAÇÃO DE SERVIÇOS TERCEIRIZADOS NO MÊS DE JANEIRO DE 2026, SERÁ REALIZADO CONSIDERANDO A ANÁLISE DA CLIQ PARA FINS DE PAGAMENTO, O ATESTO DO FISCAL DO CONTRATO, A CONFORMIDADE DO NCI E A AUTORIZAÇÃO SUPERIOR.","R$ 26,140.26"
 , ,2026160101DL000774,160101,Marcos Roberto Nascimento da Silva,"O PAGAMENTO DO IRRF DAS NOTAS FISCAIS 10312 A 10327/2026, REFERENTES AO CONTRATO Nº 125/2021, CONCERNENTES À PRESTAÇÃO DE SERVIÇOS TERCEIRIZADOS NO MÊS DE JANEIRO DE 2026, SERÁ REALIZADO CONSIDERANDO A ANÁLISE DA CLIQ PARA FINS DE PAGAMENTO, O ATESTO DO FISCAL DO CONTRATO, A CONFORMIDADE DO NCI E A AUTORIZAÇÃO SUPERIOR.","R$ 15,920.83"
 , ,2026160101DL000777,160101,Marcos Roberto Nascimento da Silva,"O PAGAMENTO DO IRRF DAS NOTAS FISCAIS 10312 A 10327/2026, REFERENTES AO CONTRATO Nº 125/2021, CONCERNENTES À PRESTAÇÃO DE SERVIÇOS TERCEIRIZADOS NO MÊS DE JANEIRO DE 2026, SERÁ REALIZADO CONSIDERANDO A ANÁLISE DA CLIQ PARA FINS DE PAGAMENTO, O ATESTO DO FISCAL DO CONTRATO, A CONFORMIDADE DO NCI E A AUTORIZAÇÃO SUPERIOR.","R$ 2,737.14"
2026160101OB02725,12/2/26,2026160101DL000804,160101,VIVIANE DOS SANTOS BARREIRA RIBEIRO,"PGTO CTO 160/22 NF 9656, ENSINO MÉDIO","R$ 39,152.61"
2026160101OB02728,12/2/26,2026160101DL000804,160101,VIVIANE DOS SANTOS BARREIRA RIBEIRO,IR NF 9656,"R$ 8,176.91"
2026160101OB02736,12/2/26,2026160101DL000608,160101,GENNYSON CLAUDIO PINTO BARBOSA,PGTO.REF.NF'S: 9318.CONTRATO 04/2025.JANEIRO/2026.EMS.FUND.,"R$ 1,015,507.67"
2026160101OB02738,12/2/26,2026160101DL000844,160101,LUIZ GERALDO FERREIRA CARDOSO,PAGAMENTO DO MÊS DE JANEIRO/26.,"R$ 6,353.16"
2026160101OB02740,12/2/26,2026160101DL000608,160101,GENNYSON CLAUDIO PINTO BARBOSA,PGTO. RET. INSS. NF.9318.ENS.FUND.,"R$ 141,042.73"
2026160101OB02742,12/2/26,2026160101DL000608,160101,GENNYSON CLAUDIO PINTO BARBOSA,PGTO. RET. IR NF'S: 9318.,"R$ 61,545.91"
2026160101OB02744,12/2/26,2026160101DL000608,160101,GENNYSON CLAUDIO PINTO BARBOSA,PGTO. RET. ISS. NF.9318. BELÉM.,"R$ 64,110.33"
2026160101OB02745,12/2/26,2026160101DL000606,160101,GENNYSON CLAUDIO PINTO BARBOSA,PGTO. REF. NF'S: 9319. CONTRATO 04/2025.ENSINO MEDIO.JANEIRO/2026.,"R$ 1,215,746.39"
2026160101OB02746,12/2/26,2026160101DL000844,160101,LUIZ GERALDO FERREIRA CARDOSO,PAGAMENTO DE IMPOSTO DE RENDA JANEIRO/26,R$ 910.16
2026160101OB02747,12/2/26,2026160101DL000875,160101,LUIZ GERALDO FERREIRA CARDOSO,PAGAMENTO DO MÊS DE JANEIRO/26.,"R$ 1,260.00"
2026160101OB02749,12/2/26,2026160101DL000606,160101,GENNYSON CLAUDIO PINTO BARBOSA,PGTO. RET. INSS. NF.9319.,"R$ 168,853.66"
2026160101OB02750,12/2/26,2026160101DL000606,160101,GENNYSON CLAUDIO PINTO BARBOSA,PGTO. RET. IR. NF.9319.,"R$ 73,681.59"
2026160101OB02755,12/2/26,2026160101DL000878,160101,LUIZ GERALDO FERREIRA CARDOSO,PAGAMENTO DO MÊS DE JANEIRO/ 26.,"R$ 8,246.41"
2026160101OB02758,12/2/26,2026160101DL000802,160101,VIVIANE DOS SANTOS BARREIRA RIBEIRO,ISS NF 9657,R$ 486.72
2026160101OB02761,12/2/26,2026160101DL000804,160101,VIVIANE DOS SANTOS BARREIRA RIBEIRO,ISS NFS-E 9656,"R$ 8,517.61"
2026160101OB02762,12/2/26,2026160101DL000878,160101,LUIZ GERALDO FERREIRA CARDOSO,PAGAMENTO DE IMPOSTO DE RENDA JANEIRO/26.,"R$ 1,644.22"
2026160101OB02767,12/2/26,2026160101DL000882,160101,LUIZ GERALDO FERREIRA CARDOSO,PAGAMENTO DO MÊS DE JANEIRO/26.,R$ 909.83
2026160101OB02769,12/2/26,2026160101DL000760,160101,VIVIANE DOS SANTOS BARREIRA RIBEIRO,ISS NFS-E 9408,"R$ 9,536.30"
2026160101OB02772,12/2/26,2026160101DL000606,160101,GENNYSON CLAUDIO PINTO BARBOSA,PGTO. RET. ISS.NF.9319. BELÉM.,"R$ 76,751.66"
2026160101OB02778,12/2/26,2026160101DL000797,160101,VIVIANE DOS SANTOS BARREIRA RIBEIRO,ISS NFS-E 12294,R$ 115.78
2026160101OB02783,12/2/26,2026160101DL000843,160101,VIVIANE DOS SANTOS BARREIRA RIBEIRO,"PGTO CTO 166/22, ENS MÉDIO, NF-E 2213","R$ 469,184.70"
2026160101OB02785,12/2/26,2026160101DL000886,160101,OSVALDO SOUZA DOS SANTOS,"PAGAMENTO REFERENTE A PRESTAÇÃO DE SERVIÇO NO MÊS DE JANEIRO 2026,NA EE.RAIMUNDO LAUREANO",R$ 149.08
2026160101OB02787,12/2/26,2026160101DL000842,160101,VIVIANE DOS SANTOS BARREIRA RIBEIRO,"PGTO CTO 166/22, ENS FUNDAMENTAL, NF-E 2212","R$ 172,581.74"
2026160101OB02791,12/2/26,2026160101DL000841,160101,VIVIANE DOS SANTOS BARREIRA RIBEIRO,"PGTO CTO 166/22, ENS ADM, NF-E 2211.","R$ 61,722.83"
2026160101OB02794,12/2/26,2026160101DL000837,160101,Marcos Roberto Nascimento da Silva,"O PAGAMENTO DAS NOTAS FISCAIS 165 A 194/2026, COM RETENÇÕES DE INSS, IRRF E ISS, REFERENTES AO CONTRATO Nº 011/2025, CONCERNENTES À PRESTAÇÃO DE SERVIÇOS TERCEIRIZADOS NO MÊS DE JANEIRO DE 2026, SERÁ REALIZADO CONSIDERANDO A ANÁLISE DA CLIQ PARA FINS DE PAGAMENTO, O ATESTO DO FISCAL DO CONTRATO, A CONFORMIDADE DO NCI E A AUTORIZAÇÃO SUPERIOR.","R$ 11,774.13"
 , ,2026160101DL000847,160101,Marcos Roberto Nascimento da Silva,"O PAGAMENTO DAS NOTAS FISCAIS 165 A 194/2026, COM RETENÇÕES DE INSS, IRRF E ISS, REFERENTES AO CONTRATO Nº 011/2025, CONCERNENTES À PRESTAÇÃO DE SERVIÇOS TERCEIRIZADOS NO MÊS DE JANEIRO DE 2026, SERÁ REALIZADO CONSIDERANDO A ANÁLISE DA CLIQ PARA FINS DE PAGAMENTO, O ATESTO DO FISCAL DO CONTRATO, A CONFORMIDADE DO NCI E A AUTORIZAÇÃO SUPERIOR.","R$ 186,254.62"
2026160101OB02795,12/2/26,2026160101DL000842,160101,VIVIANE DOS SANTOS BARREIRA RIBEIRO,"IR NFS-E 2213, ENSINO MÉDIO","R$ 2,207.87"
2026160101OB02797,12/2/26,2026160101DL000847,160101,Marcos Roberto Nascimento da Silva,"O PAGAMENTO DO INSS DAS NOTAS FISCAIS 165 A 194/2026, REFERENTES AO CONTRATO Nº 011/2025, CONCERNENTES À PRESTAÇÃO DE SERVIÇOS TERCEIRIZADOS NO MÊS DE JANEIRO DE 2026, SERÁ REALIZADO CONSIDERANDO A ANÁLISE DA CLIQ PARA FINS DE PAGAMENTO, O ATESTO DO FISCAL DO CONTRATO, A CONFORMIDADE DO NCI E A AUTORIZAÇÃO SUPERIOR.","R$ 27,503.99"
2026160101OB02798,12/2/26,2026160101DL000843,160101,VIVIANE DOS SANTOS BARREIRA RIBEIRO,"IR NFS-E 2213, ENSINO MÉDIO","R$ 6,002.36"
2026160101OB02800,12/2/26,2026160101DL000847,160101,Marcos Roberto Nascimento da Silva,"O PAGAMENTO DO IRRF DAS NOTAS FISCAIS 165 A 194/2026, REFERENTES AO CONTRATO Nº 011/2025, CONCERNENTES À PRESTAÇÃO DE SERVIÇOS TERCEIRIZADOS NO MÊS DE JANEIRO DE 2026, SERÁ REALIZADO CONSIDERANDO A ANÁLISE DA CLIQ PARA FINS DE PAGAMENTO, O ATESTO DO FISCAL DO CONTRATO, A CONFORMIDADE DO NCI E A AUTORIZAÇÃO SUPERIOR.","R$ 12,001.74"
2026160101OB02801,12/2/26,2026160101DL000841,160101,VIVIANE DOS SANTOS BARREIRA RIBEIRO,"IR NFS-E 2211, ADM",R$ 789.63
2026160101OB02806,12/2/26,2026160101DL000359,160101,GENNYSON CLAUDIO PINTO BARBOSA,PGTO. REF.NF.22.LINK.CONTRATO 053/2025.JANEIRO/2026.,"R$ 2,638,238.70"
2026160101OB02807,12/2/26,2026160101DL000359,160101,GENNYSON CLAUDIO PINTO BARBOSA,PGTO. RET. INSS.NF.22.,"R$ 129,846.20"
2026160101OB02808,12/2/26,2026160101DL000359,160101,GENNYSON CLAUDIO PINTO BARBOSA,PGTO. RET. IR.NF.22.,"R$ 35,412.60"
2026160101OB02810,12/2/26,2026160101DL000359,160101,GENNYSON CLAUDIO PINTO BARBOSA,PGTO. RET. ISS.NF.22.,"R$ 147,552.50"
2026160101OB02815,13/02/2026,2026160101DL000889,160101,LUIZ GERALDO FERREIRA CARDOSO,PAGAMENTO DO MÊS DE JANEIRO/26.,R$ 535.54
2026160101OB02816,13/02/2026,2026160101DL000748,160101,TATIANE IBIAPINA TEIXEIRA,"PGTO. ISS NF: 3124/2026, REF. AOS SERVIÇOS DE MANUTENÇÃO PREDIAL, PREVENTIVA E CORRETIVA EM DIVERAS ESCOLAS, LOCALIZADAS NO MUNICÍPIO BRAGANÇA - PA, CTO. 012/2020. CONSIDERANDO A ANÁLISE DA CLIQ, QUE NÃO APRESENTOU IMPEDIMENTO À SUA EXECUÇÃO, O ATESTO DO FISCAL DO CONTRATO, A CONFORMIDADE DO NCI E A AUTORIZAÇÃO SUPERIOR PARA PAGAMENTO.","R$ 6,688.20"
2026160101OB02821,13/02/2026,2026160101DL000891,160101,OSVALDO SOUZA DOS SANTOS,"PAGAMENTO REFERENTE A PRESTAÇÃO DE SERVIÇO NO MÊS DE JANEIRO 2026,NAS EE.EDUARDO ANGELIM,BATISTA CAMPOS E OUTRA",R$ 865.84
2026160101OB02824,13/02/2026,2026160101DL000613,160101,GENNYSON CLAUDIO PINTO BARBOSA,PGTO. REF. NF'S: 9324/9325.CONTRATO 015/2025.ENS.MEDIO.JANEIRO/2026.,"R$ 672,740.64"
2026160101OB02826,13/02/2026,2026160101DL000613,160101,GENNYSON CLAUDIO PINTO BARBOSA,PGTO. RET. ISS.NF'S: 9324/9325. ENS. MEDIO.,"R$ 93,436.20"
2026160101OB02827,13/02/2026,2026160101DL000613,160101,GENNYSON CLAUDIO PINTO BARBOSA,PGTO. RET. IR.NF'S: 9324/9325. ENS. MEDIO.,"R$ 40,772.16"
2026160101OB02828,13/02/2026,2026160101DL000612,160101,GENNYSON CLAUDIO PINTO BARBOSA,PGTO. REF.NF'S: 9322/9323.CONTRATO 015/2025.ENS.FUND.JANEIRO/2026.,"R$ 543,628.80"
2026160101OB02829,13/02/2026,2026160101DL000868,160101,Marcos Roberto Nascimento da Silva,"O PAGAMENTO DAS NOTAS FISCAIS 9440 A 9450/2026, COM RETENÇÕES DE INSS, IRRF E ISS, REFERENTES AO CONTRATO Nº 020/2025, CONCERNENTES À PRESTAÇÃO DE SERVIÇOS TERCEIRIZADOS NO MÊS DE JANEIRO DE 2026, SERÁ REALIZADO CONSIDERANDO A ANÁLISE DA CLIQ PARA FINS DE PAGAMENTO, O ATESTO DO FISCAL DO CONTRATO, A CONFORMIDADE DO NCI E A AUTORIZAÇÃO SUPERIOR.","R$ 168,563.52"
2026160101OB02830,13/02/2026,2026160101DL000612,160101,GENNYSON CLAUDIO PINTO BARBOSA,PGTO. REF. RET. INSS.NF'S: 9322/9323.CONTRATO 015/2025.ENS.FUND.JANEIRO/2026.,"R$ 75,504.00"
2026160101OB02832,13/02/2026,2026160101DL000612,160101,GENNYSON CLAUDIO PINTO BARBOSA,PGTO. REF. RET. IR.NF'S: 9322/9323.CONTRATO 015/2025.ENS.FUND.JANEIRO/2026.,"R$ 32,947.20"
2026160101OB02833,13/02/2026,2026160101DL000868,160101,Marcos Roberto Nascimento da Silva,"O PAGAMENTO DO INSS DAS NOTAS FISCAIS 9440 A 9450/2026, REFERENTES AO CONTRATO Nº 020/2025, CONCERNENTES À PRESTAÇÃO DE SERVIÇOS TERCEIRIZADOS NO MÊS DE JANEIRO DE 2026, SERÁ REALIZADO CONSIDERANDO A ANÁLISE DA CLIQ PARA FINS DE PAGAMENTO, O ATESTO DO FISCAL DO CONTRATO, A CONFORMIDADE DO NCI E A AUTORIZAÇÃO SUPERIOR.","R$ 24,481.60"
2026160101OB02834,13/02/2026,2026160101DL000868,160101,Marcos Roberto Nascimento da Silva,"O PAGAMENTO DO IRRF DAS NOTAS FISCAIS 9440 A 9450/2026, REFERENTES AO CONTRATO Nº 020/2025, CONCERNENTES À PRESTAÇÃO DE SERVIÇOS TERCEIRIZADOS NO MÊS DE JANEIRO DE 2026, SERÁ REALIZADO CONSIDERANDO A ANÁLISE DA CLIQ PARA FINS DE PAGAMENTO, O ATESTO DO FISCAL DO CONTRATO, A CONFORMIDADE DO NCI E A AUTORIZAÇÃO SUPERIOR.","R$ 10,682.88"
2026160101OB02835,13/02/2026,2026160101DL000753,160101,TATIANE IBIAPINA TEIXEIRA,"PGTO. NFS: 11715853, 11715855 E 11715857/2026, REF. A PRESTAÇÃO DE SERVIÇO, JANEIRO, ENS MÉDIO, CTO. 016/25. RETENÇÕES INSS, IRRF E ISS. CONSIDERANDO A ANÁLISE DA CLIQ, QUE NÃO APRESENTOU IMPEDIMENTO À SUA EXECUÇÃO, O ATESTO DO FISCAL DO CONTRATO, A CONFORMIDADE DO NCI E A AUTORIZAÇÃO SUPERIOR PARA PAGAMENTO.","R$ 845,854.12"
2026160101OB02837,13/02/2026,2026160101DL000772,160101,VIVIANE DOS SANTOS BARREIRA RIBEIRO,"PGTO CTO 19/25 NFES 11715867, 11715869, 11715870, 11715871, ENSINO MÉDIO","R$ 420,485.76"
2026160101OB02838,13/02/2026,2026160101DL000890,160101,GENNYSON CLAUDIO PINTO BARBOSA,PGTO.REF.NF'S: 10248 A 10311.CONTRATO 026/21.ENS.MEDIO.JANEIRO/2026. AG. PORTARIA.,"R$ 6,107,755.52"
2026160101OB02839,13/02/2026,2026160101DL000747,160101,TATIANE IBIAPINA TEIXEIRA,"PGTO. NFS: 11715852, 11715854 E 11715856/2026, REF. A PRESTAÇÃO DE SERVIÇO, JANEIRO, ENS FUNDAM, CTO. 016/25. RETENÇÕES INSS, IRRF E ISS. CONSIDERANDO A ANÁLISE DA CLIQ, QUE NÃO APRESENTOU IMPEDIMENTO À SUA EXECUÇÃO, O ATESTO DO FISCAL DO CONTRATO, A CONFORMIDADE DO NCI E A AUTORIZAÇÃO SUPERIOR PARA PAGAMENTO.","R$ 578,000.33"
2026160101OB02840,13/02/2026,2026160101DL000759,160101,VIVIANE DOS SANTOS BARREIRA RIBEIRO,"PGTO CTO 19/25, ENSINO FUNDAMENTAL, NFES 11715866, 11715868.","R$ 149,184.00"
2026160101OB02842,13/02/2026,2026160101DL000753,160101,TATIANE IBIAPINA TEIXEIRA,"PGTO. IR NFS: 11715853, 11715855 E 11715857/2026, REF. A PRESTAÇÃO DE SERVIÇO, JANEIRO, ENS MÉDIO, CTO. 016/25. CONSIDERANDO A ANÁLISE DA CLIQ, QUE NÃO APRESENTOU IMPEDIMENTO À SUA EXECUÇÃO, O ATESTO DO FISCAL DO CONTRATO, A CONFORMIDADE DO NCI E A AUTORIZAÇÃO SUPERIOR PARA PAGAMENTO.","R$ 51,263.87"
2026160101OB02843,13/02/2026,2026160101DL000890,160101,GENNYSON CLAUDIO PINTO BARBOSA,PGTO.REF.RET. INSS. NF'S: 10248 A 10311.CONTRATO 026/21.ENS.MEDIO.JANEIRO/2026. AG. PORTARIA.,"R$ 848,299.61"
2026160101OB02844,13/02/2026,2026160101DL000890,160101,GENNYSON CLAUDIO PINTO BARBOSA,PGTO.REF.RET. IR. NF'S: 10248 A 10311.CONTRATO 026/21.ENS.MEDIO.JANEIRO/2026. AG. PORTARIA.,"R$ 370,166.71"
2026160101OB02845,13/02/2026,2026160101DL000015,160101,VANESSA NASCIMENTO COSTA,RETENÇÃO ISS,R$ 260.08
2026160101OB02846,13/02/2026,2026160101DL000881,160101,GENNYSON CLAUDIO PINTO BARBOSA,PGTO.REF. NF'S: 10195 A 10247.CONTRATO 026/21.ENS.FUNDAMENTAL.JANEIRO/2026. AG. PORTARIA.,"R$ 4,036,310.31"
